gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata
CHRNB4,28.2148925234616,3.3390316429846414,0.25366703110294125,13.163049326775226,1.4318816140915152e-39,4.551590914406978e-38,ENSG00000117971.12,1143,7
CTSD,34858.24364396462,-0.37877196837458005,0.12386702282307939,-3.0578919210449107,0.0022289995275060017,0.004137056112485532,ENSG00000117984.15,1509,2
COLEC11,109.5691480659106,0.33984377106019925,0.22118247684698913,1.5364859635571324,0.1244192377518275,0.16484897749866068,ENSG00000118004.18,78989,8
STAG1,1216.9128730383616,-0.12153736751592857,0.0920545679416296,-1.3202752479702426,0.1867431365168434,0.23792180375862845,ENSG00000118007.13,10274,2
A4GNT,8.019520033930993,-0.4009225995924642,0.2701349331800261,-1.4841568059073544,0.13776732587764928,0.18074711072101773,ENSG00000118017.4,51146,9
STK11,2028.1863082839059,-0.0422366754603331,0.09428487628326701,-0.4479687212341281,0.6541757707042506,0.7118197972694021,ENSG00000118046.16,6794,2
TREH,28.890621090435893,0.5457851887056513,0.26295495655401574,2.0755843352720262,0.03793241146926583,0.056333678050522126,ENSG00000118094.12,11181,1
IFT46,1017.5376649609138,-0.267423331359074,0.08845257191531762,-3.023352804428329,0.002499906106503473,0.004597748172537775,ENSG00000118096.10,56912,2
MMP8,26.053156136226416,1.7406452929562375,0.2970562119010177,5.859649531706272,4.638450502202109e-9,1.7955334510359435e-8,ENSG00000118113.12,4317,11
APOA1,14.823467644943149,-1.5754778619173253,0.26749410381997946,-5.889766688007465,3.86741228134074e-9,1.5084228083480812e-8,ENSG00000118137.10,335,9
ZNF541,51.62093123248937,0.4918337422935894,0.2140201187556958,2.2980724669862376,0.021557664999839014,0.03353242453631743,ENSG00000118156.12,84215,9
SLC8A2,34.09026139451412,1.7263709091344164,0.29603151266592753,5.831713298315748,5.4861123810932565e-9,2.1064152018249687e-8,ENSG00000118160.14,6543,2
KPTN,217.89432000577665,0.4653723025613401,0.10038358786946062,4.635940121671212,3.553188216815227e-6,9.894994317973635e-6,ENSG00000118162.14,11133,4
KIF14,438.7322281762995,3.7503671378725683,0.16996228605315944,22.06587840728124,6.724973191175844e-108,7.279429533490422e-105,ENSG00000118193.12,9928,5
TNNT2,53.5650691526394,1.3073740480994651,0.25091938288410226,5.210335021042719,1.8849993567248402e-7,6.10372971267912e-7,ENSG00000118194.20,7139,6
DDX59,897.4199864951078,0.1540363938521671,0.06128981808839148,2.5132460603818005,0.01196258657780208,0.019532275075608643,ENSG00000118197.14,83479,2
CAMSAP2,2839.384813972413,-0.09485009483905614,0.07470348349942942,-1.2696877092723609,0.20419589256522036,0.25773081864694253,ENSG00000118200.14,23271,2
ATF6,4299.070767389643,0.07006529685139085,0.06250604790519812,1.120936280560526,0.2623149862649209,0.3219298940814832,ENSG00000118217.6,22926,4
TNP1,0.18303737887526472,-0.12609340405065997,1.3526018584661303,-0.09322285287531075,0.9257265194740254,0.9420095226739172,ENSG00000118245.2,7141,11
