gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata
DHX15,5708.346077585002,-0.13410574370962114,0.08184367361360967,-1.6385596807731866,0.10130499514970163,0.13255330211130115,ENSG00000109606.13,1665,1
SOD3,2935.933534523321,-4.47926694515227,0.2906414466956311,-15.411659266350613,1.3665739236787342e-53,1.4403279695222194e-51,ENSG00000109610.6,6649,8
SEPSECS,983.6255083094245,-0.8664790587242477,0.1031689587480394,-8.398641114914946,4.516749410796628e-17,3.810127253274218e-16,ENSG00000109618.12,51091,1
CPZ,1.6256196723702079,-2.8174474474215305,0.5532817553292991,-5.092247160300195,3.538444132782942e-7,1.037783807614849e-6,ENSG00000109625.19,8532,8
TRIM2,19502.656534227517,1.3697290652310172,0.1780228053557956,7.694121337395413,1.4246980655067893e-14,9.411368136485107e-14,ENSG00000109654.16,23321,5
SLC2A9,632.6987083147487,-2.778396036755393,0.2114461199061779,-13.139971724183033,1.942993351519329e-39,9.128176277980874e-38,ENSG00000109667.12,56606,3
FBXW7,824.5864742856338,0.4786222931187282,0.08250042975936722,5.801452119882863,6.574307025715673e-9,2.3706762430889897e-8,ENSG00000109670.16,55294,2
NEIL3,30.813529152535764,2.6051807319423084,0.3897888080822641,6.683569866358221,2.3319060442122066e-11,1.094249924798661e-10,ENSG00000109674.4,55247,8
TBC1D19,759.6392724535691,-0.027958227292990447,0.10290678393453112,-0.2716849776471234,0.785864253071468,0.8168355597874042,ENSG00000109680.11,55296,2
CLNK,10389.196023133682,4.524081627458311,0.3363149249352015,13.451920482952028,2.9997871076595794e-41,1.59277375465374e-39,ENSG00000109684.15,116449,8
SH3D19,2065.501466993794,-0.9126065160726908,0.1688167071051576,-5.405901653467386,6.448317319168998e-8,2.0729049312169837e-7,ENSG00000109686.19,152503,4
STIM2,1511.5959573333407,-0.005929846949190136,0.12340199011826565,-0.0480530900960925,0.9616739316647599,0.9681071084988914,ENSG00000109689.18,57620,8
NKX3-2,4.394718150329817,1.8723948575959233,0.5163043861766828,3.626532928494582,2.8725220318826487e-4,5.714785613235039e-4,ENSG00000109705.8,579,5
MFSD10,5097.149714921977,0.7075550093342234,0.15155080831452486,4.6687643385298285,3.030167176312029e-6,7.87731496615213e-6,ENSG00000109736.15,10227,1
GLRB,527.7272368602821,0.18751965982373858,0.3800984698872588,0.4933449479008923,0.6217688740510241,0.6694160947536103,ENSG00000109738.11,2743,8
BST1,170.42228087984282,-2.807237656931084,0.23392423174986565,-12.000627878230475,3.526112159477666e-33,1.1000922647434702e-31,ENSG00000109743.11,683,9
RAPGEF2,6200.6743679448455,1.3680336936495416,0.13737429414482988,9.958440202846553,2.3166876896174502e-23,3.416871502805276e-22,ENSG00000109756.9,9693,4
HGFAC,13.1264424873507,-2.4233386113030044,0.3246449284970361,-7.464581758667851,8.356461451977053e-14,5.09333293740711e-13,ENSG00000109758.9,3083,7
SNX25,1354.635256621214,-0.1448968403910368,0.1109677281505637,-1.305756572707673,0.19163535259081654,0.2362780606930498,ENSG00000109762.16,83891,4
LRP2BP,220.80093576893452,0.42109483379155843,0.12604471945375645,3.340836772983977,8.352631292970649e-4,0.0015568379733440654,ENSG00000109771.15,55805,4
UFSP2,1453.2787075925312,-0.6268907079612152,0.11504528110634438,-5.449077979841141,5.063161195518755e-8,1.6477670776349405e-7,ENSG00000109775.11,55325,2
KLF3,3512.8454534710727,-0.10583642907230324,0.09883204054575453,-1.070871637253164,0.2842271504159769,0.3366486905953957,ENSG00000109787.13,51274,6
KLHL5,1433.2540620655545,-0.3219710464340321,0.1695965719814757,-1.8984525611119052,0.05763649130127785,0.07911943910776878,ENSG00000109790.16,51088,2
FAM149A,1484.5496645150977,-1.5556991879290591,0.3261568577971128,-4.769788372491583,1.844195622943899e-6,4.937447343284584e-6,ENSG00000109794.13,25854,4
NCAPG,139.6009580341132,2.6223025562762396,0.32870648582359513,7.977641663217849,1.4915566974236202e-15,1.0848771522925328e-14,ENSG00000109805.10,64151,2
UGDH,2036.3816765354566,-0.4225714184231412,0.19876791777702468,-2.1259538417923984,0.03350710307724227,0.04806419551925144,ENSG00000109814.12,7358,1
PPARGC1A,18060.06241535435,1.5447494426201556,0.19745619223698327,7.823251451978654,5.147613673041339e-15,3.5583148212492344e-14,ENSG00000109819.9,10891,8
DDX25,64.79025756422855,-3.254887384174028,0.37445856019963686,-8.692249904605557,3.5533140800442834e-18,3.3465131032973955e-17,ENSG00000109832.14,29118,2
CRYAB,23614.499155039157,-0.3974356346859453,0.38974423421450777,-1.0197344817350251,0.30785440352661614,0.3611978640668128,ENSG00000109846.9,1410,5
DBX1,9.546638727509858,5.782002599472998,0.7828389290206489,7.385941584057947,1.5137824881428673e-13,8.972062552406998e-13,ENSG00000109851.7,120237,4
HTATIP2,3592.566620177404,1.6893783768250756,0.18848575385893884,8.962896888692141,3.162582708418246e-19,3.2731974989921976e-18,ENSG00000109854.14,10553,1
CTSC,9371.849707323387,-0.5333568993523516,0.21061599078424675,-2.532366594608279,0.011329547213474424,0.017704619509905806,ENSG00000109861.17,1075,2
CCDC34,1435.6209112738068,2.0038041120111663,0.16960136926537225,11.814787349245096,3.2737619454985975e-32,9.656911415961849e-31,ENSG00000109881.17,91057,4
ZBTB16,2234.4977076745454,-1.0662142442044529,0.3402652960526911,-3.1334792486135474,0.0017274713291125308,0.0030686005979393845,ENSG00000109906.14,7704,8
ELP4,653.4817878151187,-0.4525221531025683,0.09709200618035346,-4.660756028276776,3.1504999091493867e-6,8.181265025865052e-6,ENSG00000109911.19,26610,2
MTCH2,6885.6819561600505,-0.05239057346053182,0.11234420976570286,-0.4663397746069325,0.6409723127651606,0.686519062705503,ENSG00000109919.10,23788,4
FNBP4,2262.4774337208537,-0.16815806241707065,0.08896436559450868,-1.8901732316455724,0.05873479549512946,0.08048577522538168,ENSG00000109920.13,23360,4
TECTA,111.70653977728458,0.5666233191592299,0.17150965815611469,3.3037400065450986,9.540426626837136e-4,0.0017637442235305732,ENSG00000109927.11,7007,6
SC5D,14414.253310290469,2.3438604741723914,0.18543643293474613,12.639697804137446,1.2754320238372822e-36,5.03393163854207e-35,ENSG00000109929.10,6309,2
CRTAM,18.28394758737619,0.19515934748709154,0.3206619168381803,0.6086140487508446,0.5427802902733572,0.5947735737931756,ENSG00000109943.9,56253,8
B3GAT1,122.11764682601249,-0.9050732523212399,0.49669988283006355,-1.8221732752670965,0.06842869823675311,0.09265069270017655,ENSG00000109956.13,27087,2
HSPA8,61342.792669488976,-0.0983595033063795,0.16397419163269275,-0.5998474657933233,0.5486078964526084,0.6004112633326665,ENSG00000109971.14,3312,2
P2RX3,15.922245528559005,1.7878164458290005,0.4373127397812508,4.088187430174772,4.347568324966281e-5,9.684550006560287e-5,ENSG00000109991.9,5024,8
VWA5A,1486.9854314463223,-1.4799396662347255,0.17355215456461795,-8.527348277221794,1.497405296964119e-17,1.3301288655892448e-16,ENSG00000110002.16,4013,2
DNAJC4,3976.860860022951,1.3624823332563762,0.14964280136005179,9.1048972678488,8.634811794679266e-20,9.317187067257257e-19,ENSG00000110011.13,3338,4
SIAE,6947.386567576743,0.2624807086302139,0.16633751190690413,1.578000690410226,0.11456545119309533,0.14824970625947925,ENSG00000110013.13,54414,2
DTX4,411.31007126947964,-2.6149640734306114,0.22265927664108806,-11.744240405692864,7.559870550675693e-32,2.157629991547309e-30,ENSG00000110042.8,23220,5
ATG2A,3530.003954595836,0.9125621918629953,0.10293671412016131,8.86527416056561,7.631605303626818e-19,7.631876504952463e-18,ENSG00000110046.13,23130,2
EHD1,4421.601083137508,-0.3051498138161262,0.16260929405492874,-1.8765828582531567,0.06057528859033989,0.08277808945859054,ENSG00000110047.18,10938,2
OSBP,9139.64034700297,0.45994180214587393,0.10749853472714098,4.278586711096341,1.8808371912692778e-5,4.4180834223296115e-5,ENSG00000110048.12,5007,2
UNC93B1,1166.3524037384848,-0.14242834318263506,0.1559176491645773,-0.9134844191519093,0.36098782443791605,0.4163002363538807,ENSG00000110057.8,81622,8
PUS3,455.78223103184564,0.008121546487540873,0.10171025080283945,0.07984983247444852,0.9363566902396377,0.9475013887103072,ENSG00000110060.9,83480,1
DCPS,6144.74856371388,1.3830380166619487,0.22533093443018265,6.137808020720183,8.366788523921026e-10,3.321808632218702e-9,ENSG00000110063.10,28960,2
FOXRED1,2916.182214386985,0.8798092819177704,0.1215377528079883,7.23897934255654,4.520738726727756e-13,2.5576620126426573e-12,ENSG00000110074.11,55572,1
PPP6R3,6199.86615019729,0.5873198493728294,0.0777272817165359,7.556160930916507,4.1514015760791714e-14,2.6030434882451864e-13,ENSG00000110075.15,55291,2
NRXN2,176.04881299782298,-3.07983328848818,0.29845215866696284,-10.319353367200497,5.760983210223668e-25,9.74277815618415e-24,ENSG00000110076.19,9379,6
MS4A6A,917.4121114138788,0.49945884801774565,0.2995547861826421,1.6673372319720496,0.09544736724307146,0.1255719664136173,ENSG00000110077.14,64231,12
MS4A4A,339.7539066930737,0.609689594196393,0.33941412023716605,1.7963000295048763,0.07244681318364445,0.09754202046796509,ENSG00000110079.18,51338,5
CPT1A,17021.65967962587,0.7147505519197052,0.1391146065611172,5.137854101651747,2.778934947214627e-7,8.267471016975032e-7,ENSG00000110090.13,1374,2
CCND1,9566.127186732945,0.632324517690375,0.14967220832663441,4.224728991172717,2.392284901601267e-5,5.532650346479393e-5,ENSG00000110092.4,595,8
CCDC86,826.1248429674464,0.6500314941215842,0.09238033836081355,7.0364701586470755,1.971708543084004e-12,1.0398397696950329e-11,ENSG00000110104.13,79080,2
PRPF19,5536.65961114079,0.24399198449115522,0.058192483240842544,4.1928436612911,2.7547930145940558e-5,6.31137590358148e-5,ENSG00000110107.9,27339,2
TMEM109,7174.226235046186,-0.18436788082916203,0.08537214654211152,-2.1595788356828876,0.030805288294782456,0.044494770718240165,ENSG00000110108.10,79073,8
CCKBR,2.2388994171631462,-1.5778189819205695,0.5494502124347367,-2.8716323084650397,0.004083577983468537,0.006856035200103981,ENSG00000110148.10,887,6
HPX,15.606967170881221,-0.04701022675483201,0.23483012370724765,-0.20018822974107695,0.841333372163517,0.8652546294651001,ENSG00000110169.11,3263,8
TRIM3,534.888403810742,-0.11242339508596792,0.12409629925703673,-0.9059367262283052,0.3649693438909989,0.4202718023748506,ENSG00000110171.20,10612,5
CHORDC1,1064.326128271001,0.5438409854253357,0.13032715868011624,4.172890677070431,3.00759274096468e-5,6.846950559645195e-5,ENSG00000110172.12,26973,2
FOLR1,2752.5681701923963,-2.239682354405942,0.475855048804259,-4.706648295597313,2.518228142801034e-6,6.621702314199579e-6,ENSG00000110195.14,2348,4
ANAPC15,400.97540508565925,0.7135321448617948,0.11415190738395442,6.2507246809446775,4.085525274508548e-10,1.6803678273888492e-9,ENSG00000110200.8,25906,5
PANX1,756.197895632794,-0.057970853485096646,0.1528493822229435,-0.37926782982047874,0.7044889863220212,0.7433176320380938,ENSG00000110218.9,24145,6
ARHGEF17,7648.032552680455,0.6006351620541968,0.128688802656499,4.667345951282449,3.051153521877314e-6,7.930406507726008e-6,ENSG00000110237.5,9828,4
APOC3,34.27672437493882,-7.823362642101561,0.6574113750496214,-11.900254451044528,1.1798685275592646e-32,3.585602617067523e-31,ENSG00000110245.12,345,11
CEP164,990.8421222692602,-0.13965436529951528,0.12940348006542182,-1.0792164571533236,0.28049124492734806,0.33267181369328197,ENSG00000110274.16,22897,2
RNF141,4294.979402848914,0.2746036678706075,0.11702661708277613,2.3465060745656934,0.01895035730467839,0.028479679835030955,ENSG00000110315.7,50862,4
IL10RA,742.7287730146392,0.36432049815718104,0.3011657986549731,1.209700768760135,0.22639373477932787,0.27453973453386926,ENSG00000110324.11,3587,9
GALNT18,1723.1762013448147,-2.536001853683722,0.18773402338478243,-13.50848294816489,1.3936369906183422e-41,7.600453207943948e-40,ENSG00000110328.6,374378,8
BIRC2,2970.3743557527446,-0.34009151905593343,0.09868843999067595,-3.4461130309493715,5.687124301691954e-4,0.0010861307429515662,ENSG00000110330.8,329,6
UBE4A,2431.6777197917236,0.40304050791485163,0.17986357112712803,2.240812330085349,0.025038233928418363,0.03680579947296439,ENSG00000110344.10,9354,4
DDX6,6794.259511444509,0.22706794870370092,0.09539842896006334,2.380206374244993,0.017302944563140542,0.026177203534828126,ENSG00000110367.13,1656,2
UPK2,4.819382250514854,0.31882143480978825,0.3934732850796637,0.8102746664115679,0.41778233213687843,0.47362577483236906,ENSG00000110375.3,7379,8
CBL,2071.6911426546076,0.49790544752552585,0.11628206918987215,4.281876397576971,1.8532391967259273e-5,4.3565286304456035e-5,ENSG00000110395.7,867,4
HIPK3,7474.55321916979,-0.07968203016423332,0.141676296411486,-0.5624231588663503,0.5738277439638912,0.6242495184354362,ENSG00000110422.12,10114,2
KIAA1549L,378.2981411157845,-0.013954265742029808,0.3430635064785727,-0.04067545943684154,0.9675546259324286,0.9730524883269412,ENSG00000110427.17,25758,4
FBXO3,3269.088351542478,-0.32041015211249607,0.1008970060748958,-3.1756160522211707,0.0014951870192417725,0.0026815408774764336,ENSG00000110429.14,26273,1
PDHX,3216.3352797487496,1.0060017125839162,0.11073708759226776,9.084596086615525,1.0408442250873296e-19,1.1124343842834237e-18,ENSG00000110435.12,8050,2
SLC1A2,506.92309087552206,4.076918348919172,0.39895078227708364,10.219101027072623,1.6284402620209035e-24,2.6427876247710636e-23,ENSG00000110436.13,6506,1
COMMD9,3110.6087452437014,0.06064131232945215,0.10186784519822278,0.5952939537638332,0.5516469967753905,0.6032446621689697,ENSG00000110442.12,29099,2
SLC15A3,917.141155009945,0.3056803465246108,0.2378362592981501,1.2852554418181112,0.19870303534531003,0.24401929380983503,ENSG00000110446.11,51296,11
CD5,84.43440479272569,-0.27546268393071727,0.3374971140901382,-0.8161927093016479,0.41438992601878355,0.47013977213734026,ENSG00000110448.11,921,9
SCGB2A2,5.17092179851104,-6.293768585311425,0.7887205796318496,-7.979718987742354,1.4666681633131172e-15,1.0673263197257417e-14,ENSG00000110484.7,4250,13
MADD,3279.1261582256834,-0.17420350965858747,0.10070820805137679,-1.7297846226170235,0.08366876285006891,0.11134600659055088,ENSG00000110514.19,8567,4
PTPMT1,128.6977652636659,-0.03785284404679458,0.1135413766075733,-0.33338369832896464,0.7388446668734077,0.7743409098538068,ENSG00000110536.14,114971,2
NAA40,2150.9197389915093,0.620785958921097,0.09661717023148397,6.4252136285275485,1.3168445087917677e-10,5.686254614379183e-10,ENSG00000110583.13,79829,2
SLC22A18,1910.6689786822099,0.27377010362512727,0.2655183410033505,1.0310779383096276,0.3025042725625333,0.3556769756071802,ENSG00000110628.16,5002,2
CD81,32859.457154947035,0.002742577198892174,0.11146485281365995,0.024604860901552932,0.9803701420359162,0.9838312590768389,ENSG00000110651.12,975,8
SLC35F2,1629.0050230268278,1.3286912104217183,0.29787232864374774,4.460606382846724,8.172807682560582e-6,2.0093568145634924e-5,ENSG00000110660.15,54733,2
C11orf21,27.291426150058196,-0.03767056713738312,0.27581186052176354,-0.13658066431994734,0.8913622608951548,0.908590779767097,ENSG00000110665.12,29125,15
ELMOD1,186.54683726625902,0.3898500888279232,0.5316144211757056,0.7333324178184261,0.4633557075195132,0.5184815684642181,ENSG00000110675.13,55531,2
CALCA,3135.3586337828574,0.8919351334285514,0.5643350116001161,1.5805064635269703,0.1139909278644194,0.1475944925477421,ENSG00000110680.13,796,8
SOX6,2310.786969973834,0.030747600478597453,0.20526649176943756,0.14979356939141447,0.8809274829966192,0.8997923958842822,ENSG00000110693.18,55553,6
C11orf58,8094.198923000381,-0.11676332553478139,0.10214898128825198,-1.1430689181842109,0.2530099779539672,0.30350627859681106,ENSG00000110696.10,10944,6
PITPNM1,2628.463853836777,-1.106524675732483,0.22252452023283728,-4.972596613508826,6.606202968410174e-7,1.8744218363987772e-6,ENSG00000110697.13,9600,2
RPS13,14538.071857985902,0.031487796002852335,0.11837585482846791,0.26599846774901525,0.790240389086704,0.8206566827547767,ENSG00000110700.7,6207,1
AIP,4150.474235874157,0.07905460441181061,0.1039536972810499,0.7604790063221903,0.4469683134533308,0.5024822350946861,ENSG00000110711.10,9049,2
NUP98,5185.86579066023,0.08589988034767387,0.09611048564618545,0.8937617968542975,0.37144935350164254,0.42701729061194177,ENSG00000110713.17,4928,2
NDUFS8,10657.188440660066,1.0707661367595058,0.13042345987872103,8.209919731888698,2.2133641099856108e-16,1.7609917845378874e-15,ENSG00000110717.13,4728,1
TCIRG1,2317.6677906730883,0.4328496361834345,0.2079120371955282,2.081888292866693,0.037352674372321135,0.05308906208454724,ENSG00000110719.10,10312,1
CHKA,1406.2837768735806,1.3347712909180744,0.12052535503151805,11.074609907342934,1.6660411656772944e-28,3.7417449675438735e-27,ENSG00000110721.12,1119,2
EXPH5,3307.112866524412,2.0889420307518654,0.21828306628983266,9.569876703024699,1.0703324101345754e-21,1.3728452303371507e-20,ENSG00000110723.12,23086,10
GTF2H1,1712.2250917962785,-0.28306703014128465,0.11450329326253658,-2.472130032908836,0.013431065292919946,0.020748990360565447,ENSG00000110768.12,2965,2
PTPN5,18.341268288378544,-2.027791197850801,0.38736422810384175,-5.234843722604158,1.6512451498744324e-7,5.0568821158577e-7,ENSG00000110786.18,84867,8
VWF,17063.16469397089,1.8490191893895107,0.2638979488656294,7.006569006457067,2.442331295988857e-12,1.2751325603046833e-11,ENSG00000110799.14,7450,1
PSMD9,247.03773536591953,0.3812269909558234,0.11805104801085768,3.2293401657964127,0.0012407621560868254,0.002252082548660949,ENSG00000110801.14,5715,2
PPFIBP1,3634.609964785966,-1.0630573331874424,0.14590414674271823,-7.285998081068915,3.1929752113503145e-13,1.8329970506448223e-12,ENSG00000110841.14,8496,4
PRPF40B,860.8273879453355,0.46130322310752864,0.11283872073280164,4.088164241066499,4.348002838016218e-5,9.684751295283708e-5,ENSG00000110844.14,25766,2
CD69,176.00640480701432,-0.21893266456695434,0.3213449921845991,-0.6813010001449993,0.495681050582869,0.5496260863096464,ENSG00000110848.8,969,8
PRDM4,6048.867354560452,1.549768553658772,0.1317183883263545,11.765772215637496,5.858780004638064e-32,1.6897835262186776e-30,ENSG00000110851.12,11108,8
CLEC2B,211.7720251661838,0.2066488576366813,0.24049672852002424,0.8592584976451159,0.3901979159786026,0.4458748346755129,ENSG00000110852.4,9976,8
COQ5,2122.3468044372385,-0.06117236850142127,0.09088366385849823,-0.6730843135534664,0.5008936528880745,0.5546192518561206,ENSG00000110871.15,84274,1
SELPLG,568.5343996672124,0.7411186286343164,0.2823419155924319,2.6248976425595307,0.008667501905316103,0.013814690253596535,ENSG00000110876.10,6404,12
CORO1C,3152.645981285686,-0.47711845079379667,0.21459791596378233,-2.22331353336311,0.026194665585743085,0.03835496561987597,ENSG00000110880.11,23603,2
ASIC1,594.0806877527948,2.706337915398419,0.3854328579112108,7.021554752921084,2.194127989584619e-12,1.1523881253247623e-11,ENSG00000110881.12,41,2
DAO,567.6016770494291,-9.028859825012361,0.4494054144779293,-20.090678781654457,8.903654181594858e-90,5.011154646485219e-87,ENSG00000110887.8,1610,1
CAPRIN2,1104.021311287412,0.22009071759577034,0.08387455253974438,2.624046399430617,0.008689194694644247,0.013846324193219187,ENSG00000110888.17,65981,8
TSPAN11,185.71927346259147,0.15571191279788088,0.33667077751978386,0.4625049846767017,0.6437192285506761,0.6888319572075662,ENSG00000110900.16,441631,6
KCTD10,5089.620863375735,0.2306286430871655,0.08533710383947517,2.7025599968917797,0.006880776513552451,0.011151343691999513,ENSG00000110906.13,83892,4
SLC11A2,3888.4863322078663,-0.024210744571593824,0.13114982774893197,-0.1846037085000364,0.853539876978097,0.8759899313475056,ENSG00000110911.16,4891,1
MLEC,21533.499186111836,1.4472548790484911,0.14066894671958538,10.288375030869478,7.950676883636536e-25,1.3231224020249306e-23,ENSG00000110917.8,9761,2
MVK,2146.087723220754,-0.37916351420156075,0.1333012527216539,-2.844410734783501,0.004449365106374258,0.007428631471876475,ENSG00000110921.14,4598,1
CSRNP2,1966.7118752919519,-0.11100462493855749,0.12002469843522758,-0.9248481886289608,0.35504488037581416,0.41032106688524794,ENSG00000110925.7,81566,6
CAMKK2,3706.936075853856,0.8284676058746303,0.13067547762058798,6.339885806884587,2.2993552463938775e-10,9.686550297720075e-10,ENSG00000110931.19,10645,2
BIN2,636.997684761702,1.6293114921287042,0.264873243018278,6.151287587837896,7.685640967123025e-10,3.064347158625801e-9,ENSG00000110934.13,51411,6
IL23A,38.911790337766185,-0.1398935204619984,0.2107413093303092,-0.6638163201441145,0.5068078789758933,0.5605943367894585,ENSG00000110944.9,51561,10
PTGES3,13360.215398186314,0.06906812235270095,0.08720628615566921,0.7920085282545987,0.4283557035577422,0.4841302001613889,ENSG00000110958.16,10728,2
SYT10,1111.7394585219092,3.1679230261188596,0.3769136149125372,8.404904733552742,4.28209052160902e-17,3.6241296050706595e-16,ENSG00000110975.8,341359,6
BCL7A,3475.935006018694,0.31614272128354753,0.13307330704792228,2.375703499798787,0.017515531065646246,0.026471780865647207,ENSG00000110987.9,605,4
RSRC2,4033.551802825992,0.07964241516328877,0.06406296755500145,1.24318960240035,0.21379797330457678,0.2607811240972932,ENSG00000111011.18,65117,2
CYP27B1,584.9899644864926,-1.036515826485208,0.32870846155589334,-3.1532982801203597,0.0016143675870616521,0.0028807811203235226,ENSG00000111012.10,1594,8
MYF6,6.7424618826385725,-0.4569635649341115,0.712166250018042,-0.6416529355646028,0.5210985541259054,0.57414488123633,ENSG00000111046.4,4618,5
MYF5,3.9897084116856165,3.2248507569639373,1.102598829634039,2.924772519515815,0.0034470810586882178,0.005859163328856313,ENSG00000111049.4,4617,6
LIN7A,9521.74390892891,2.916917803907376,0.2153674520378275,13.543911934264996,8.607992173473945e-42,4.759086596340477e-40,ENSG00000111052.7,8825,8
KRT18,18382.41478818325,0.6555834531329634,0.20654616270570778,3.174028723385461,0.0015033881243003814,0.002694703516301722,ENSG00000111057.11,3875,8
ACSS3,13200.927342992958,2.385781445687431,0.2340095430754933,10.195231418052723,2.082479743156115e-24,3.341109603885761e-23,ENSG00000111058.8,79611,1
GLI1,43.2702776507038,-1.7410449580226515,0.34701011513887436,-5.017274373474331,5.240969488334144e-7,1.5046533602449617e-6,ENSG00000111087.10,2735,5
PPM1H,4320.800010117813,0.6367986262747853,0.14868314621748802,4.282924073608859,1.8445312726483266e-5,4.3371452660090714e-5,ENSG00000111110.12,57460,4
METAP2,3587.182040710784,-0.5905213094682907,0.10132662555925545,-5.827898700948607,5.612963056060884e-9,2.0375953735888717e-8,ENSG00000111142.14,10988,1
LTA4H,4121.912855710254,-0.047951926791006856,0.08879171655150797,-0.5400495525186744,0.5891628596877042,0.6386853127806034,ENSG00000111144.10,4048,2
ELK3,2021.9643624027044,-0.6312647940736504,0.20519388262519675,-3.076430866249101,0.0020949487749148607,0.0036761210622235515,ENSG00000111145.8,2004,6
SLC6A12,4876.149459718915,-1.0938392201464835,0.34413066843842116,-3.17855779930935,0.0014800970506559492,0.002656339993782466,ENSG00000111181.12,6539,3
WNT5B,81.8857196850817,-1.6001076270840522,0.30244116898514817,-5.290640928459802,1.2188845879774646e-7,3.792639450494674e-7,ENSG00000111186.13,81029,5
MAGOHB,756.5976230611119,0.7189819104959493,0.1051459549513345,6.83794170521083,8.033907364362113e-12,3.953868260589616e-11,ENSG00000111196.10,55110,2
TRPV4,1956.8946410561018,0.14556368139671272,0.25357851356897754,0.5740379157050189,0.565942144049759,0.6169300674052912,ENSG00000111199.12,59341,8
ITFG2,2243.5915023376515,0.6835810542716937,0.08981588831173956,7.610914584500579,2.7216306158351715e-14,1.7367212507985842e-13,ENSG00000111203.13,55846,4
FOXM1,427.32029267448297,2.850034077969621,0.3047882875522634,9.350864827707374,8.693395279221205e-21,1.0223185814983867e-19,ENSG00000111206.13,2305,7
PRR4,11.582181867834283,1.4914492455864072,0.25519734929264565,5.844297559204265,5.08710258416574e-9,1.8538740458561004e-8,ENSG00000111215.12,11272,14
PRMT8,179.65202014958774,2.448959969418434,0.3591130081294695,6.819468841227608,9.137772952782901e-12,4.475218737630763e-11,ENSG00000111218.12,56341,1
PARP11,652.2567810079557,0.1669828720407759,0.10979773616533968,1.5208225403602456,0.12830437636839898,0.16439527639134524,ENSG00000111224.14,57097,8
ARPC3,7271.550220593713,0.4505980495141479,0.0911658140088068,4.942620810368887,7.707931117772126e-7,2.1688720086513893e-6,ENSG00000111229.16,10094,2
GPN3,1585.2321427299057,-0.033779681325361195,0.12341844573088652,-0.27370042723611726,0.7843148494023435,0.8154961824138683,ENSG00000111231.9,51184,1
VPS29,3365.7031328209523,0.1229810949109275,0.08175917526177606,1.5041870776847655,0.13253320408320374,0.1693125520294823,ENSG00000111237.19,51699,1
MYL2,1.0338663917313449,-1.9940986275553718,0.7167275862318959,-2.7822267007177603,0.0053987314186827685,0.00889650997559008,ENSG00000111245.17,4633,7
RAD51AP1,142.19000882664693,1.0809762823717544,0.1979780141070508,5.460082460405165,4.7591348715824464e-8,1.552954712676271e-7,ENSG00000111247.15,10635,4
CUX2,5.740886489364627,-2.1106870423919646,0.33511936622489563,-6.298314138537434,3.009002328956106e-10,1.2535356704537941e-9,ENSG00000111249.14,23316,2
SH2B3,2135.5378763776594,0.21064439801101775,0.17216414846805822,1.2235090748298203,0.22113747873842746,0.26875533531324064,ENSG00000111252.11,10019,8
AKAP3,152.00069550558075,-1.8534635161329311,0.22735216065979336,-8.152390154349263,3.568009949972618e-16,2.765281410139891e-15,ENSG00000111254.8,10566,11
MANSC1,1670.7181118862736,-0.5029789926339391,0.15485721297012778,-3.2480178545571823,0.00116211978069929,0.0021202809095344087,ENSG00000111261.14,54682,9
KCNA1,7.864877532603113,-4.825707391847523,0.5564963028874407,-8.671589311211635,4.2613019238482435e-18,3.986612281882095e-17,ENSG00000111262.6,3736,2
DUSP16,4246.963854473111,0.7358710337468386,0.12852995870387257,5.725288027534915,1.0325840148832807e-8,3.637699895196595e-8,ENSG00000111266.9,80824,2
CREBL2,7530.225833069538,0.2513528228170144,0.1044515696345322,2.406405415413843,0.016110375191655806,0.024521963882971985,ENSG00000111269.3,1389,4
ACAD10,4468.833815796689,0.7797304876668527,0.12157483457048199,6.413584607551413,1.4213717161829087e-10,6.120707186702867e-10,ENSG00000111271.15,80724,1
ALDH2,7643.605541331474,-1.0520186945325598,0.3191371616195524,-3.296446860634441,9.791613605013574e-4,0.0018067392201081042,ENSG00000111275.13,217,1
CDKN1B,2695.0613916926186,-0.48647598221093263,0.10559009774919244,-4.607212158913389,4.081035559629692e-6,1.0441351184974922e-5,ENSG00000111276.11,1027,6
GPRC5D,22.834923819421082,0.526518858049443,0.20632274719027863,2.551918609167546,0.010713154208549479,0.01681140202881787,ENSG00000111291.8,55507,10
NAA25,965.9958876868525,0.39404264547049045,0.09345741986733658,4.216279948984646,2.4836540807500586e-5,5.7298335371689945e-5,ENSG00000111300.10,80018,2
GSG1,22.162207004793597,-2.105932160185925,0.344508379638701,-6.112861935011555,9.786003173858906e-10,3.855353707343742e-9,ENSG00000111305.19,83445,9
SCNN1A,48428.46766338917,1.261457020399305,0.19579873132275155,6.442621011266611,1.1742766756436107e-10,5.095654576605528e-10,ENSG00000111319.13,6337,9
LTBR,4306.717931305075,0.18412526474285898,0.15138455061438386,1.2162751350491128,0.22388013022100342,0.2717833891786056,ENSG00000111321.11,4055,8
OGFOD2,19.78568312473354,0.9410444876497874,0.15292225242644525,6.153744616745196,7.567450847432945e-10,3.0193624599122436e-9,ENSG00000111325.16,79676,2
CDK2AP1,6055.561992077272,0.40245241494066375,0.09801989423886208,4.105823803073467,4.0287649346814724e-5,9.022958537753387e-5,ENSG00000111328.7,8099,5
