gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
UPK1B,1.8223410262889301,0.17751004142556354,0.9353640056118941,0.18977642966861916,0.8494843266315735,0.8869925684509641,ENSG00000114638.8,7348,6,0,1.229919092725703
CSPG5,35.58412789357286,-0.17452615167149724,0.4340619522421152,-0.40207659475794916,0.6876276572449,0.7529877127429264,ENSG00000114646.10,10675,8,19.641618142319068,35.17181210239627
KLHL18,767.4236985927605,0.3249970948556767,0.13203622964441344,2.4614236238866094,0.013838685871912698,0.0293368804182409,ENSG00000114648.12,23276,4,768.842578005257,602.0770513531947
SCAP,5438.189665059165,0.5249139919984844,0.22283394297854867,2.3556285231151515,0.018491399098094958,0.03738272067939645,ENSG00000114650.20,22937,4,4693.811297364914,3995.9102903680596
EFCC1,186.70954154247016,-0.3454572719849376,0.29843987942524675,-1.157543933639967,0.24705020060153465,0.3297739066105784,ENSG00000114654.7,79825,8,147.96768217114368,195.81012526306134
NEK11,222.09597613484564,-0.0511997135004662,0.2637677554392056,-0.19410906922725413,0.8460904804720237,0.8843449079548463,ENSG00000114670.14,79858,4,186.89425845803157,219.18385402099236
MRPL3,3702.5860109437012,0.5965690101485616,0.15382973224292576,3.8781125173283675,1.052700304202609e-4,4.215174900022739e-4,ENSG00000114686.9,11222,1,3544.0833839424085,2545.618090316003
PLSCR4,584.1094622541611,-1.6658317703536534,0.2812680979461457,-5.922576298264048,3.1693667717905843e-9,3.801743858574036e-8,ENSG00000114698.15,57088,11,427.33839149656615,1635.2398079702848
HEMK1,935.124603654747,0.4177630208936555,0.16453713418576113,2.539019674561758,0.011116357167531534,0.02426894754533189,ENSG00000114735.10,51409,1,962.3661092245488,670.2582234287532
CISH,1037.8607486140918,0.7538256298091787,0.2437265975781076,3.0929149190112435,0.0019820094961908088,0.005493918814741338,ENSG00000114737.16,1154,6,908.7257345187599,619.2278568160064
MAPKAPK3,2635.564068162999,0.6800639847883932,0.1719276148924972,3.9555250342629558,7.636675038140826e-5,3.165318562079163e-4,ENSG00000114738.11,7867,4,2524.538966644168,1569.2297842684275
ACVR2B,517.8010672411782,0.9222315038639239,0.2091058033244967,4.410358245451358,1.0319974495691021e-5,5.3963136984110075e-5,ENSG00000114739.14,93,4,504.58764975331246,247.16862663836918
WDR48,1585.8623136098602,-0.0692617838430686,0.12449459260497645,-0.5563437125565563,0.5779759099252395,0.6579128301462859,ENSG00000114742.14,57599,2,1559.8512549891407,1602.2472043302646
COMMD2,942.1470402454945,-0.2076394997597943,0.17955735432443445,-1.1563965204378062,0.24751900419855427,0.3302892646619906,ENSG00000114744.9,51122,2,891.8081612630335,879.999365065581
GORASP1,2247.139875829178,-0.06998957866357514,0.11492400185119235,-0.6090074965732581,0.5425194699314262,0.6256081343224995,ENSG00000114745.13,64689,2,2116.129253313973,2223.4044863258523
PEX5L,2.448709477133376,-1.251181763316314,0.4760136640289167,-2.6284576638545984,0.00857730313254413,0.019418958708098493,ENSG00000114757.19,51555,8,1.3872595885755166,6.16271799313145
RRP9,1885.0547519171957,1.4810784654511724,0.2053354582209477,7.2129698313356245,5.474454709745742e-13,1.4571955684065118e-11,ENSG00000114767.7,9136,2,1843.2388156222341,599.1979584136877
