gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
TSPAN6,4675.511133525211,-0.8133537144972864,0.3426647545949558,-2.3736135788424018,0.017614974544074,0.03453079765762341,ENSG00000000003.15,7105,5,3472.0499647646816,7303.1212174122065
SCYL3,778.5372932742403,0.28359224855377546,0.25668358909940264,1.1048320212008265,0.26923238263337224,0.35277449443746356,ENSG00000000457.14,57147,4,741.7470889700718,624.2851726170649
C1orf112,232.45602972255236,0.7702728151447003,0.26275418227113734,2.9315339854413884,0.003372924587340627,0.008087789068749953,ENSG00000000460.17,55732,4,236.75625848242512,136.94144727916625
FGR,336.4152748515948,-0.6852725723040277,0.37365182796859603,-1.8339869392037933,0.06665593292840875,0.10870882976134817,ENSG00000000938.13,2268,2,254.84805965683216,464.7234671558342
CFH,28161.37313773525,-3.862547881074029,0.5557080261322296,-6.950678592781282,3.6353325667525128e-12,4.80644766752186e-11,ENSG00000000971.16,3075,9,2889.1668111349154,95625.33008291552
FUCA2,2154.830858920017,-0.38322636891916884,0.235458888136305,-1.627572320384536,0.1036156022578367,0.15819640579704963,ENSG00000001036.14,2519,1,1751.1323601767813,2658.6969172477557
GCLC,3295.736647553037,-2.546114077851701,0.3549248663904489,-7.173670596105118,7.301316879557362e-13,1.0661497275489862e-11,ENSG00000001084.13,2729,2,1309.4875511118935,7404.938270575988
NFYA,1077.2320533551444,0.3720095097116728,0.19041234114136887,1.953704825442379,0.050736135310053894,0.08607913124908517,ENSG00000001167.14,4800,2,1095.3325422278103,926.7527406909653
NIPAL3,822.8462516086769,1.1886303484091976,0.210338328893501,5.65104018208221,1.594798021534208e-8,1.1670238423223448e-7,ENSG00000001461.17,57185,4,782.1679070660184,385.14043445017904
LAS1L,1818.3171864204883,-0.026615038731562804,0.13428781622106384,-0.19819399466403773,0.8428932858575913,0.87886210697965506,ENSG00000001497.18,81887,2,1769.3236410172387,1893.2893634110287
ENPP4,982.7644767349976,0.20051992142457836,0.2693862643828926,0.7443583728514422,0.45665969548895025,0.5427474734495196,ENSG00000001561.7,22875,6,954.8400379497801,854.6866145625506
SEMA3F,857.5068994346182,0.7454341816123284,0.372656511613953,2.000325120803331,0.04546516813576449,0.07829283923198478,ENSG00000001617.12,6405,8,617.9987626118558,568.40080172037506
CFTR,7617.300108338473,3.5137306829032835,0.7538592922014021,4.66099008031402,3.1469189215377764e-6,1.5030086677602643e-5,ENSG00000001626.16,1080,2,3190.232515911718,533.9204517121987
ANKIB1,1790.024066395262,0.6485419755892252,0.20654332832467112,3.139980268787788,0.0016895921416986118,0.004429992480766695,ENSG00000001629.10,54467,5,1938.5266320336784,1162.8059285487182
CYP51A1,143.03385467538993,-1.751682030901341,0.4022374708574852,-4.354845477640672,1.3316081637470695e-5,5.6405904585196495e-5,ENSG00000001630.17,1595,2,90.2504555311676,306.5890389310682
KRIT1,243.33452367812424,-0.07952193427464778,0.17486520377815198,-0.4547613393430501,0.6492809464532449,0.7182007511305046,ENSG00000001631.16,889,6,221.05891158112175,257.2932500562344
RAD52,442.7476078953606,0.640750584208009,0.23061485235114465,2.7784445697034856,0.005461983145372136,0.01240036759640562,ENSG00000002016.18,5893,2,426.1059557462234,286.45037512623406
BAD,512.5255299017762,0.005741097819643311,0.27267005296666463,0.02105510948921549,0.9832016943858983,0.9873461767633884,ENSG00000002330.14,572,8,421.32703112467755,469.7672191421283
LAP3,4508.705185700896,-1.3531915346918402,0.19498121308246108,-6.940112400057492,3.9178809309623994e-12,5.1535357092398555e-11,ENSG00000002549.12,51056,1,3331.8987939930184,8840.871785017112
CD99,6067.14825649022,-0.9785531669604408,0.23493890201731066,-4.165138929985888,3.1116302145234056e-5,1.2181852372104793e-4,ENSG00000002586.20,4267,8,4056.3425638708345,10650.467657617328
HS3ST1,1122.8524825255527,3.624443017870154,0.5233604464368183,6.925328504563838,4.3496497584199995e-12,5.6981740648873814e-11,ENSG00000002587.10,9957,8,860.534865224347,99.33403752785092
AOC1,378.74859713007856,-1.2443229633104722,0.9140173008599982,-1.3613779106147001,0.1733942931002504,0.2448148914655294,ENSG00000002726.21,26,1,18.722104158495124,753.9290583043147
WNT16,3.968321491722258,0.6856953508448531,0.6614909518539388,1.036590672817334,0.2999266620038425,0.38537820049425003,ENSG00000002745.13,51384,5,2.1249081719550738,2.279143819814093
HECW1,22.753245028369587,0.47545491398203793,0.6075667347300726,0.782555868851627,0.4338879652731302,0.5207586629898011,ENSG00000002746.15,23072,4,11.44128587463591,12.954466433707108
MAD1L1,16.83589966471069,-0.14305217035223575,0.5151215535604126,-0.2777056587197508,0.781238316372526,0.8289883549283921,ENSG00000002822.15,8379,2,9.71079690704319,15.007281893607262
SNX11,895.8104391471292,0.21934493822277895,0.17655134099144507,1.2423861353361654,0.2140941286144983,0.2918526986925096,ENSG00000002919.15,29916,5,828.0058843384937,759.4914952650269
TMEM176A,15093.907254875667,-3.644560849053084,0.46499144617859006,-7.837909447592959,4.5810917159158795e-15,9.288172479022827e-14,ENSG00000002933.9,55365,8,4001.2020877914038,56866.62461481223
M6PR,2112.158170828628,0.3353368157123734,0.23983326692995877,1.3982080968371482,0.1620505860489442,0.23106847309096018,ENSG00000003056.8,4074,4,2101.119021202964,1639.3839438844848
KLHL13,144.6650246413218,-0.8465540225322686,0.4655100507312325,-1.8185515462071862,0.06897987584229573,0.11186118323590745,ENSG00000003096.14,90293,7,71.15242524198011,202.67814016725242
