gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
OR10AG1,0.4764152432317581,1.6624206661179182,0.7433354576447309,2.2364339666848694,0.02532335825875528,0.03682144952057431,ENSG00000174970.5,282770,11,0,0
FBXW8,981.9190223588014,0.055030132816972846,0.07286171780777907,0.755268122584636,0.45008812145084126,0.5055404203822097,ENSG00000174989.13,26259,4,934.8999459674553,934.3436199066605
CA5A,2.354391005841021,1.3042292071934982,0.43533808844137933,2.995899604978212,0.0027363650794192964,0.0045599436539691335,ENSG00000174990.8,763,8,0.7225861204925995,0.7317116916803071
KLC2,2079.5912741759716,0.9371456031934079,0.08971474418136732,10.44583710007437,1.5309868575087423e-25,1.1763673101925837e-24,ENSG00000174996.12,64837,1,1988.2156312173242,1123.1933064764473
SLC22A1,33.3686146821472,0.8593836658427286,0.1910770827238867,4.497575813864445,6.873265532207411e-6,1.5345433174874615e-5,ENSG00000175003.15,6580,8,21.73543828998072,17.359089649994733
TEX36,2.2738396751833223,1.2652500478042346,0.5015216461753407,2.522822409467609,0.011641717702846114,0.017834397347488422,ENSG00000175018.13,387718,7,0,0.6256894813048397
CTBP2,2902.850972451708,0.002039754531761073,0.07656972978611228,0.02663917630973579,0.9787475261608442,0.9814901847419133,ENSG00000175029.17,1488,1,2697.0160862390435,2865.667453073035
CHST2,3191.153947298056,1.8190289640707442,0.21143960417058805,8.60306644635583,7.761401114775991e-18,3.997155568483183e-17,ENSG00000175040.6,9435,8,1760.9091640034094,883.2012740413289
ZDHHC14,547.5482610104494,-0.9234538167771752,0.09798408694727634,-9.424528467301744,4.3204240118185674e-21,2.6490275593322602e-20,ENSG00000175048.17,79683,2,451.889151368516,953.8429954267277
ATR,2419.4378785391777,1.0229217432370998,0.08634102278127556,11.847459183202274,2.2181463528874888e-32,2.3515094025433205e-31,ENSG00000175054.16,545,2,2289.108630980454,1218.5680554146315
UBE2C,3261.5837786889406,4.782008732020399,0.12240458785069756,39.067234455731615,0,0,ENSG00000175063.17,11065,2,3098.8053121425496,105.23906446677398
DSG4,24.970670618485816,6.502952843242558,0.47026884665370056,13.828159975970602,1.7237349744332226e-43,2.8708453718261776e-42,ENSG00000175065.12,147409,8,4.519140031307145,0
GK5,1789.1436784709792,0.7236488456181381,0.09466511563876973,7.644303191679308,2.1007986347694934e-14,8.874591153285129e-14,ENSG00000175066.16,256356,1,1642.7646775214525,1079.8235982630015
VCPIP1,1676.6119374758475,-0.08294310280597592,0.06408237363346014,-1.2943200774739683,0.1955548842153842,0.24105510408554245,ENSG00000175073.8,80124,4,1613.151609934056,1717.5952409692463
RTP1,6.5395641152034,2.0148727407400453,0.3931945415893296,5.124366001104031,2.98540574000166e-7,7.549550683546044e-7,ENSG00000175077.6,132112,10,1.6305682774429466,0.8422799285702878
DES,698.7589091939739,-4.372081032948619,0.26313004593924094,-16.615666285248818,5.367517191748736e-62,1.743447533616634e-60,ENSG00000175084.12,1674,8,92.78066976155007,3552.0087212537387
PDIK1L,792.7713663689407,0.4052656329238459,0.09072718209323835,4.466860135778969,7.937598679904674e-6,1.7608966420828903e-5,ENSG00000175087.10,149420,4,738.3896008009176,595.6563862022074
SPSB4,107.63758218419656,0.9997059212992657,0.28954848871765704,3.452637331062341,5.551348166639602e-4,0.001006964838019597,ENSG00000175093.5,92369,4,29.880530670762848,53.07145483645423
ZNF654,806.4616124176564,-0.35230606677741677,0.08798686031258984,-4.004075898671498,6.226037489643977e-5,1.2586645716402626e-4,ENSG00000175105.8,55279,8,697.6180793942648,970.3216748996354
MRPS22,1650.3973674018016,0.9568001861740916,0.08562159436823354,11.174753206056556,5.420082322893028e-29,4.9425674255781e-28,ENSG00000175110.12,56945,4,1588.2133628126494,852.404149793297
PACS1,6439.042752605535,0.11972800859188006,0.07763947729348777,1.5421021980775569,0.12304876091043612,0.15860525891092733,ENSG00000175115.13,55690,4,6089.926280004955,6036.254669405387
