gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata
TSPAN6,5923.88597798644,0.443391235842707,0.253464033858157,1.7493260447785528,0.08023467642471166,0.1495430601547485,ENSG00000000003.15,7105,5
TNMD,6.040224721855166,-1.011091756011326,0.7116348117029807,-1.4208014270574096,0.15537449572396084,0.25092353147511753,ENSG00000000005.6,64102,8
SCYL3,669.3031216479352,0.29694769716525105,0.1464333042358549,2.027869948812792,0.04257352292584863,0.08928750588836878,ENSG00000000457.14,57147,4
C1orf112,569.7315860419037,1.588719124337939,0.22351569561364343,7.107863812320853,1.178527620786276e-12,3.6625490190445904e-11,ENSG00000000460.17,55732,4
FGR,498.5028727456091,-0.3085740617145934,0.25959270435835785,-1.18868541578356,0.23456348173989264,0.3453897949543277,ENSG00000000938.13,2268,2
CFH,3705.403938911995,-1.2243154463395396,0.32549914632919075,-3.7613476414507665,1.6900035104563756e-4,8.35882253769084e-4,ENSG00000000971.16,3075,9
FUCA2,2660.1142958258283,0.6755203429810507,0.13730370073285814,4.919899022207432,8.65888725910393e-7,7.89049746986523e-6,ENSG00000001036.14,2519,1
GCLC,4255.76291369878,-0.23589108056799102,0.3003934524909919,-0.785273708903708,0.43229310712498675,0.5483868871402232,ENSG00000001084.13,2729,2
NFYA,1645.4279401130143,0.2701019824934277,0.13795711661762564,1.957869148875202,0.05024536882732154,0.10223679385231309,ENSG00000001167.14,4800,2
NIPAL3,1667.3330737541723,0.05268017439880241,0.15756234225403254,0.334344956067408,0.7381192703096242,0.8095623833027826,ENSG00000001461.17,57185,4
LAS1L,2769.4196569557353,0.4097036692716819,0.11929375272002594,3.4344101005291336,5.93845015181661e-4,0.0024621245963557586,ENSG00000001497.18,81887,2
ENPP4,682.2710202757936,-0.7393462302896081,0.28225903354983733,-2.6193890802756705,0.008808741416734494,0.02410662763632532,ENSG00000001561.7,22875,6
SEMA3F,8380.178640511422,0.6529081910296526,0.255283105970865,2.557584798048359,0.010540185634898351,0.027997912360208436,ENSG00000001617.12,6405,8
CFTR,49.22223423472694,1.2146009835781795,0.5993626194449903,2.0264877124017175,0.042714830648630304,0.08952016004263462,ENSG00000001626.16,1080,2
ANKIB1,2705.580516072798,0.27640540686992715,0.12418923214977226,2.2256793289178414,0.026035668318772246,0.05963584493275254,ENSG00000001629.10,54467,5
CYP51A1,78.83316747657965,0.11728284134598403,0.2933019589436286,0.3998706376472763,0.6892517998278476,0.771785687459209,ENSG00000001630.17,1595,2
KRIT1,315.7292545189577,0.29791088754752226,0.11845677373325209,2.514933322583776,0.011905489765669951,0.03104169500535856,ENSG00000001631.16,889,6
RAD52,441.0370104551699,0.3491419397840968,0.16880576981251025,2.0683057230323523,0.038611283953772085,0.08255405769355563,ENSG00000002016.18,5893,2
BAD,646.2377154841653,0.5604592044933302,0.15929218144891535,3.5184351133584557,4.340999600257849e-4,0.0018797751133265022,ENSG00000002330.14,572,8
LAP3,4742.270990848083,0.26122504634186944,0.23714341666514793,1.1015488012080275,0.27065787724461615,0.38564565269995865,ENSG00000002549.12,51056,1
CD99,10637.073263135346,-0.13741340066719082,0.23037789343899773,-0.5964695597131017,0.5508615834790678,0.6559960523038827,ENSG00000002586.20,4267,8
HS3ST1,1712.0005022189366,-1.6588801215878517,0.3201510857223165,-5.181553946147425,2.2004492698785988e-7,2.3336486253116227e-6,ENSG00000002587.10,9957,8
AOC1,332.3652411130951,1.3102250759881406,0.5487943675712863,2.3874608658733134,0.016965208861285157,0.04175016189466362,ENSG00000002726.21,26,1
WNT16,30.551581168434915,1.3964121850386362,0.4845017143518539,2.8821614943234986,0.003949572508816647,0.012351276093979091,ENSG00000002745.13,51384,5
HECW1,95.91021079103494,1.192197808739809,0.41559759306558675,2.8686350177000777,0.004122472054208953,0.012794677197819555,ENSG00000002746.15,23072,4
MAD1L1,26.677261150505522,0.2321900823779183,0.3206521556735018,0.7241182641988585,0.4689931326034882,0.5822653629030037,ENSG00000002822.15,8379,2
SNX11,1342.5489043549092,0.2466014792685782,0.10976253900172846,2.2466816229961197,0.02466038153029184,0.057043564209582134,ENSG00000002919.15,29916,5
TMEM176A,1549.4252395015217,-0.3383016586806816,0.3621676002333205,-0.9341024941566732,0.3502510255056433,0.4684229983373385,ENSG00000002933.9,55365,8
M6PR,2849.385866083897,0.1793810639424655,0.17199395169257695,1.042949837347143,0.29697152593185033,0.4131666005549103,ENSG00000003056.8,4074,4
KLHL13,251.3516201186954,-2.226364254040712,0.3920295233151993,-5.679072931072775,1.3542673148308133e-8,1.8767640225825446e-7,ENSG00000003096.14,90293,7
CYP26B1,357.4240137689238,0.6247675769227083,0.4632758729561008,1.3485864759935604,0.17746982697856917,0.27892366315392786,ENSG00000003137.8,56603,2
ICA1,1749.7363875017716,0.2655512060215888,0.2848526893357304,0.932240473631644,0.35121226308597064,0.46940678342838277,ENSG00000003147.19,3382,4
DBNDD1,1177.060940492013,1.630695565730442,0.3051181835851019,5.3444719241900485,9.068102959533224e-8,1.0495935395510227e-6,ENSG00000003249.15,79007,8
ALS2,999.5159657075919,0.00530149078403268,0.12231576181796854,0.04334266250920636,0.9654283833933136,0.9774762438039747,ENSG00000003393.15,57679,4
CASP10,958.2734578016967,0.13395904940998987,0.21986739594255023,0.6092720061367917,0.5423441591250883,0.6484733089329188,ENSG00000003400.15,843,8
CFLAR,3644.1798594634724,-0.3812659138979358,0.1446083133183781,-2.6365421541050584,0.00837557929273921,0.023128815278130314,ENSG00000003402.20,8837,8
