gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata
TSPAN6,3756.225972847156,0.03717032025683559,0.05696451578470505,0.6525170932255304,0.5140676496029413,0.5776865483282867,ENSG00000000003.15,7105,5
TNMD,3.7789110127283703,-0.8919934371213708,0.24204780810966797,-3.685195268189427,2.285273637281655e-4,4.99500230831078e-4,ENSG00000000005.6,64102,8
SCYL3,844.3755361960427,-0.16140421096068291,0.044538563682435785,-3.6239204324483913,2.9017090590020985e-4,6.249153089530246e-4,ENSG00000000457.14,57147,4
C1orf112,197.25133634712554,0.2638879074539365,0.07282532315476138,3.623573449762073,2.905606412521365e-4,6.255847899705846e-4,ENSG00000000460.17,55732,4
FGR,703.7780333298283,0.3858562478268167,0.13921213164346283,2.7717142412202684,0.005576196436115834,0.009696683164080408,ENSG00000000938.13,2268,2
CFH,7146.913173851183,0.18469322735423938,0.18385525573344977,1.004557778984597,0.315109836221699,0.3786354254584853,ENSG00000000971.16,3075,9
FUCA2,2925.2040591408727,0.29253732579296715,0.050730567130644964,5.766490349686102,8.093934200063754e-9,3.1213838624701925e-8,ENSG00000001036.14,2519,1
GCLC,2467.2906684920345,-0.24361298755337227,0.0886258492181298,-2.748780290429504,0.005981746719793127,0.010351416940049991,ENSG00000001084.13,2729,2
NFYA,2134.6463195905335,-0.16337778173563003,0.0457186966129256,-3.5735441698799395,3.5218180274408835e-4,7.487831771923092e-4,ENSG00000001167.14,4800,2
NIPAL3,9183.64226997009,0.6607984525250507,0.05957248141549265,11.092343928336026,1.36659281788248e-28,2.8675853394813122e-27,ENSG00000001461.17,57185,4
LAS1L,2887.130073884844,0.10331107849181345,0.03469154258257491,2.9779903342696903,0.0029014513454010495,0.005290175670107413,ENSG00000001497.18,81887,2
ENPP4,1791.1874939636784,-0.09928890699068525,0.06266181146582199,-1.5845202152325424,0.11307538508327257,0.15212410391116435,ENSG00000001561.7,22875,6
SEMA3F,5695.857280924607,1.5588962644129603,0.08766461053104786,17.782503737478553,9.656950012125499e-71,1.7507774459126042e-68,ENSG00000001617.12,6405,8
CFTR,58.98754407050886,0.9771683431279345,0.23208787051311505,4.2103378387140475,2.549890945333604e-5,6.384688660926467e-5,ENSG00000001626.16,1080,2
ANKIB1,3010.581827127078,-0.29891237953400257,0.063877142529901,-4.679488901590756,2.8759092566497797e-6,8.17964795927634e-6,ENSG00000001629.10,54467,5
CYP51A1,100.9725826444637,-0.18762908841442497,0.14632773375852728,-1.282252404209676,0.19975411842392055,0.2531495472432885,ENSG00000001630.17,1595,2
KRIT1,466.3871716046782,-0.036426977518922446,0.046159103567571885,-0.7891612857168538,0.43001774605893256,0.49625216978968795,ENSG00000001631.16,889,6
RAD52,772.1664721325639,-0.03134117552066622,0.06303243022859117,-0.4972230232438353,0.6190317875163345,0.6753557829005449,ENSG00000002016.18,5893,2
BAD,769.1129968453953,0.08933205057878688,0.09339354492991797,0.956512044229836,0.3388136023166464,0.4037840568214349,ENSG00000002330.14,572,8
LAP3,4997.69105228554,-0.09775115835559203,0.08211766377090207,-1.190379193303714,0.2338973871563805,0.29151722196379964,ENSG00000002549.12,51056,1
CD99,6045.301584854936,-0.07727497655546449,0.08440470198708865,-0.9155292861206383,0.3599138352139435,0.42600209848284964,ENSG00000002586.20,4267,8
HS3ST1,255.0160797502606,0.32778522611141425,0.14938916669813074,2.194169988067252,0.028223191281918525,0.04300851055722522,ENSG00000002587.10,9957,8
AOC1,325.7319249556995,3.2858516175936163,0.27728659392030697,11.85001976164048,2.1514006882260006e-32,5.8741385228353115e-31,ENSG00000002726.21,26,1
WNT16,12.70778092476403,0.695283155356344,0.2599779835581015,2.674392446008636,0.0074864785867924,0.01275773477941575,ENSG00000002745.13,51384,5
HECW1,54.021172069302104,-1.5002604944894096,0.27722157398769876,-5.411773957231702,6.240343166077426e-8,2.1814386032408382e-7,ENSG00000002746.15,23072,4
MAD1L1,21.947882622479685,-0.5698073766786431,0.12906856925260546,-4.41476480275728,1.0111986934544716e-5,2.6753086180145112e-5,ENSG00000002822.15,8379,2
SNX11,1942.788548498961,-0.3655437721323297,0.05482711295586551,-6.6672081097281835,2.6071528420869428e-11,1.3086084198843923e-10,ENSG00000002919.15,29916,5
TMEM176A,1175.6561620815442,0.731579705178875,0.18658286613763758,3.920937223888536,8.820524099114205e-5,2.047024856210931e-4,ENSG00000002933.9,55365,8
M6PR,4294.821760471794,-0.065156781946541,0.08509205981711157,-0.7657210565425554,0.44384229534316727,0.5098770549769234,ENSG00000003056.8,4074,4
KLHL13,122.84694087480794,0.7346912977454766,0.19585848948080178,3.751133278384094,1.7603708820994196e-4,3.9171604853237366e-4,ENSG00000003096.14,90293,7
CYP26B1,434.94156698093275,-0.841278065022932,0.1966800791421507,-4.277393362318598,1.8909449085142095e-5,4.827714582154207e-5,ENSG00000003137.8,56603,2
ICA1,1142.807951211473,0.06672617074120492,0.05470809672095177,1.2196763320346062,0.2225875972185833,0.2789554707281558,ENSG00000003147.19,3382,4
DBNDD1,1160.7346207726825,0.8040680876974339,0.08472491383800598,9.490338216629077,2.3028586329123897e-21,2.805790931121789e-20,ENSG00000003249.15,79007,8
ALS2,1329.328145127419,-0.1872876321848131,0.04287773587544742,-4.367945936531071,1.2542052842599296e-5,3.279664638070946e-5,ENSG00000003393.15,57679,4
CASP10,1366.660937621964,0.6657659922530236,0.07332283314261932,9.079927271196006,1.0864742619805245e-19,1.163759922682515e-18,ENSG00000003400.15,843,8
