gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata
TSPAN6,3104.121762757497,-0.6020073859252514,0.09200632194610527,-6.54310892112273,6.02529126389086e-11,2.1917782497442623e-10,ENSG00000000003.15,7105,5
TNMD,154.20608454697478,-3.490143925068611,0.2521168379295304,-13.84335910973208,1.395307082517858e-43,2.2372638056833784e-42,ENSG00000000005.6,64102,8
SCYL3,1566.2648674034917,0.38886213216555854,0.05636673910322742,6.898787092391748,5.2448407123361675e-12,2.0498370285586723e-11,ENSG00000000457.14,57147,4
C1orf112,694.2149613459194,1.32872956735761,0.07550314554839689,17.598333919821993,2.536776536775089e-69,9.170468215073263e-68,ENSG00000000460.17,55732,4
FGR,578.2686389399912,-0.45445269723777443,0.10054282294038953,-4.5199914220352975,6.184213707145655e-6,1.5072292318337942e-5,ENSG00000000938.13,2268,2
CFH,3438.0917976437904,-1.4280730197348488,0.10118008654541726,-14.11417076712839,3.106485292145308e-45,5.309033292107369e-44,ENSG00000000971.16,3075,9
FUCA2,2611.913773201332,0.4288554076578453,0.06733680718176259,6.368811139207026,1.904990035363577e-10,6.696649780014987e-10,ENSG00000001036.14,2519,1
GCLC,2257.8427070737707,-0.36655687033769996,0.06810731142646781,-5.3820487501324115,7.364281286370265e-8,2.1291900738900753e-7,ENSG00000001084.13,2729,2
NFYA,3119.0147319128564,0.640185415041597,0.06367079627318135,10.054616127225161,8.766241011525255e-24,6.35275613995124e-23,ENSG00000001167.14,4800,2
NIPAL3,2896.2461768276585,-0.2513024841512912,0.07380509998733747,-3.404947411417455,6.617679645193132e-4,0.0012902995504985911,ENSG00000001461.17,57185,4
LAS1L,3375.5198780580745,0.4729922914966974,0.04702908110353028,10.057442765157319,8.518221332088711e-24,6.178154972801057e-23,ENSG00000001497.18,81887,2
ENPP4,1835.4968332716473,-0.1950468754170457,0.1036779726295942,-1.8812759400097572,0.059934392163898946,0.08726918633591094,ENSG00000001561.7,22875,6
SEMA3F,6075.790172464006,1.140606250492209,0.08236333634541318,13.84847070435278,1.2994932688693584e-43,2.0851677601360845e-42,ENSG00000001617.12,6405,8
CFTR,67.88581806587979,-0.7327551932902799,0.21967963578836866,-3.3355626736207333,8.512696296914626e-4,0.0016379557792240574,ENSG00000001626.16,1080,2
ANKIB1,4664.712847298918,0.22048994091493873,0.055490152828696966,3.973496731854583,7.082513042715043e-5,1.539954721077491e-4,ENSG00000001629.10,54467,5
CYP51A1,118.85187626055448,0.7135027026913103,0.10907336417939988,6.541493498978974,6.090748232950678e-11,2.2139265525425271e-10,ENSG00000001630.17,1595,2
KRIT1,382.86983994860583,0.04387909652847684,0.045872681497870674,0.9565409105311105,0.33879902579591303,0.416167618833101,ENSG00000001631.16,889,6
RAD52,556.3438370468893,-0.1834469535744307,0.0570308150314282,-3.2166286502014367,0.0012970636575364313,0.002435213138005073,ENSG00000002016.18,5893,2
BAD,524.7322807102503,0.5998886559475934,0.0879713842995264,6.819133980034721,9.159095283814224e-12,3.5193819591789946e-11,ENSG00000002330.14,572,8
LAP3,7513.454322083308,0.2962659105778921,0.0628165437693992,4.716367580895413,2.4009250406986247e-6,6.083171325584817e-6,ENSG00000002549.12,51056,1
CD99,10859.426224336923,0.010320381851855671,0.0830685327844037,0.12423936605021325,0.9011257540763814,0.9273091512172025,ENSG00000002586.20,4267,8
HS3ST1,307.49699906481186,-0.4041568162488206,0.08933671434359161,-4.523972246107258,6.068968621045563e-6,1.4804656724022124e-5,ENSG00000002587.10,9957,8
AOC1,139.14971791785524,2.810493697373835,0.20881585831153943,13.459196634293763,2.7185582976522675e-41,4.000033280551668e-40,ENSG00000002726.21,26,1
WNT16,7.297372299720256,0.3611424743235308,0.17665266571838387,2.0443647020829956,0.04091753167285659,0.0614474743667641,ENSG00000002745.13,51384,5
HECW1,41.88017463483109,-0.4352048473890075,0.1416593751845678,-3.072192340407966,0.0021249275569282084,0.0038794165284505486,ENSG00000002746.15,23072,4
MAD1L1,24.25054051822759,0.7127295996503522,0.12099931872525681,5.890360434744998,3.8535420046587835e-9,1.2331390984814223e-8,ENSG00000002822.15,8379,2
SNX11,1755.889275500985,0.1281157361054669,0.05754780268833714,2.2262489638276204,0.02599750990962058,0.04040545576021277,ENSG00000002919.15,29916,5
TMEM176A,2552.31056574411,0.18968206616551778,0.12420283590059931,1.5271959355044205,0.12671229670741785,0.17299041772259335,ENSG00000002933.9,55365,8
M6PR,4010.2767391895363,0.1441927656223277,0.05811980522827548,2.4809574818082396,0.013103000160868015,0.021395988539397087,ENSG00000003056.8,4074,4
KLHL13,734.32183679993625,-2.5881884442201324,0.15338933255051718,-16.873327507098576,7.069910785775326e-64,2.143441589203386e-62,ENSG00000003096.14,90293,7
CYP26B1,457.1681475478425,-2.1167438070251987,0.13849831482778718,-15.283534746666191,9.845250148012474e-53,2.1601578797327624e-51,ENSG00000003137.8,56603,2
ICA1,2930.064868607712,0.7380810020711351,0.0708005649947588,10.424789719203138,1.9108153540508439e-25,1.4972289178748139e-24,ENSG00000003147.19,3382,4
DBNDD1,2523.3434248650897,1.8981276465723702,0.10437137531495644,18.18628566352108,6.628268724953777e-74,2.7839367206340057e-72,ENSG00000003249.15,79007,8
ALS2,1844.7668602832857,-0.11734671047452995,0.04419234013895152,-2.655363126405237,0.007922307647210563,0.01335455463385682,ENSG00000003393.15,57679,4
CASP10,709.3985198565264,-0.8285838088948638,0.09612194493998884,-8.620131536166564,6.68772450048578e-18,3.6183261981593266e-17,ENSG00000003400.15,843,8
