gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
ZNFX1,2740.9245282270867,0.35395096821771665,0.23409521725053223,1.5119957271015623,0.13053494955244901,0.25689302015497145,ENSG00000124201.15,57169,2,2709.149655765688,2150.8125712586957
ZNF831,37.84644547938561,1.9151395815289212,1.0173933389070302,1.882398388401408,0.05978194457360562,0.14657453520060573,ENSG00000124203.6,128611,9,17.34984562239299,9.102070322871821
EDN3,71.09036745737501,-0.4115963357871347,1.657866910417055,-0.24826862349499038,0.8039265739674717,0.8774652983091291,ENSG00000124205.18,1908,8,6.8933501798456,92.15846201907719
CSE1L,3506.9597196252344,0.018392413904111286,0.1961895493418124,0.09374818366123566,0.9253091937634192,0.9549665397173751,ENSG00000124207.17,1434,2,3418.8827664682112,3343.8730848650357
RAB22A,3898.5282648345487,-0.254059802933699,0.2546641593847187,-0.9976268492100347,0.3184603366352521,0.4776838040288105,ENSG00000124209.4,57403,2,3802.2880641577167,4724.074881452473
PTGIS,394.1235218425425,-1.072310881291019,0.8827887145456653,-1.2146857607291601,0.22448596544791333,0.3748373359843882,ENSG00000124212.6,5740,8,222.28263075799373,992.545171329317
CDH26,32.42446737704901,1.3057865891178595,0.5829376889329367,2.2400105773021686,0.02509023619595157,0.07709530292786962,ENSG00000124215.17,60437,8,28.032203363002925,14.535180333274518
SNAI1,465.2057722367614,-0.602740915333062,0.9183493851160375,-0.6563307223828576,0.5116113542866725,0.6560697102416532,ENSG00000124216.4,6615,10,182.18724201782715,629.8578144418957
MOCS3,483.900927036354,0.1884829619387482,0.25080385668198013,0.7515154050351985,0.4523425332052145,0.6046342077111785,ENSG00000124217.5,27304,1,481.8635513940412,397.98708055394513
PMEPA1,8574.849597038092,2.332841798102417,0.6420886919599414,3.6332080401253326,2.799191453766575e-4,0.002225845852563634,ENSG00000124225.16,56937,9,6509.558124240242,1131.6676116620874
RNF114,3207.064036207438,0.04392257728973551,0.17402799630547383,0.25238799631202774,0.8007411774513262,0.8754620202599793,ENSG00000124226.11,55905,2,3200.0004002720325,3202.5847334314853
ANKRD60,10.63752178861051,4.7192415791966855,1.683839061793057,2.802667835827102,0.0050681838116533595,0.022847655194469775,ENSG00000124227.5,140731,4,4.03704935135097,0
DDX27,1820.3870502763975,-0.19516855747997752,0.21651892935888678,-0.9013925852020063,0.3673796223915703,0.5271614373650284,ENSG00000124228.14,55661,1,1748.6455988081254,2215.6700000578576
SEMG1,1.1524978224794886,2.5091692991772456,3.664789673681459,0.6846693869492007,0.49355257093510935,0.6408997106005981,ENSG00000124233.12,6406,14,0,0
BCAS4,406.6023933824362,1.3798954431331294,0.493477991567054,2.7962654195605166,0.005169692496984178,0.023156982029183686,ENSG00000124243.17,55653,11,344.5407682216869,137.04598599944543
KCNK15,266.5515347896739,2.5823447721270885,0.7863612489438536,3.2839166166890665,0.001023752068771625,0.006393609562364674,ENSG00000124249.7,60598,8,191.89268022606097,40.9593164529232
TP53TG5,44.71317464628121,1.0428182146232927,0.3569843204217932,2.921187724410853,0.003486996485575385,0.016991601938930047,ENSG00000124251.11,27296,9,43.65379860826957,22.84099766657424
PCK1,15.837378039695313,-3.580257932940272,1.6050393053136907,-2.2306356742089517,0.025705271738544797,0.07846017460052233,ENSG00000124253.11,5105,1,1.9594169105277779,45.57549050751922
ZBP1,21.51163064266475,0.8968372506485602,0.9562860678190793,0.9378336470946409,0.34832990666584934,0.5084999481676448,ENSG00000124256.15,81030,12,10.226485171375376,11.766574555507942
NEURL2,18.847248606976724,-0.30794013920304314,0.34778069052786514,-0.8854434636254486,0.3759174993687445,0.5352453787708263,ENSG00000124257.6,140825,4,16.924927657969263,18.204140645743642
MTRR,1140.332753493092,-0.35331935214378085,0.25821751873320953,-1.3683012441492421,0.1712178015216015,0.31067914443426925,ENSG00000124275.15,4552,2,1079.3746164374331,1525.0260285208356
FASTKD3,321.29273519122006,-0.6080459913605789,0.22664269802426712,-2.6828395384504033,0.007300000681778666,0.03018482938735757,ENSG00000124279.12,79072,4,306.67885336924496,473.43158799808424
PEPD,6276.675579036525,0.23129671275686714,0.27771765177555335,0.8328484389742614,0.40493021211682373,0.5620319851646739,ENSG00000124299.15,5184,1,5906.540027465394,5162.300751717081
CHST8,1498.0403458431251,5.584131857863119,0.9040018270295533,6.177124526630592,6.527958466831459e-10,2.6223859083796743e-8,ENSG00000124302.13,64377,7,844.0004180529344,17.066381855384666
