pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,5.951234133222155e-4,0.005951234133222154,0.47727081536286214,0.40532964138158795,1.397812009131934,452,
11,0.320227693936987,0.5337128232283117,0.025543624542536014,0.3018813720731698,1.0430564834981397,473,
12,0.04969262295081967,0.16564207650273224,0.07185502986680807,0.33632628980399903,1.1793419771347804,598,
13,0.7434045226130653,0.8260050251256282,0.015217879782035664,0.2896167934831598,0.8666432704626486,107,
14,0.12700314512505617,0.31750786281264043,0.047410608796103294,0.3769548244071655,1.1889329920105527,166,
15,0.5637999704971235,0.7072110588570614,0.018344498587048307,0.2978284036120723,0.9571844650357135,198,
16,0.8990020646937371,0.8990020646937371,0.013793468041200619,0.30202736831483995,0.6706078650271067,19,
3,0.5657688470856491,0.7072110588570614,0.017782402705228753,0.2906588007981477,0.9606457835956429,263,
7,0.040194040194040194,0.16564207650273224,0.13346262248139695,-0.3410060584591844,-1.2211875639037948,296,
9,0.2845111198841953,0.5337128232283117,0.027473651771338602,0.3044587665518179,1.054328764361993,488,
