pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.3440040140491721,0.7568088309081786,0.019978218746818144,0.40973391366969014,1.0579516884110018,319,
11,0.7007826610475617,0.8565121412803532,0.009482323493996947,0.3599706997579571,0.9292864233831728,322,
12,0.07387387387387387,0.27087087087087086,0.0511279601048567,0.4526622916187935,1.173328203277395,423,
13,0.19363997728563317,0.5325099375354913,0.031827281352516563,0.5073705440422874,1.205255838350788,67,
14,0.8044086021505377,0.8848494623655915,0.008373338298522067,0.3303388267644256,0.8140227575685994,101,
15,0.9548258914566559,0.9548258914566559,0.004453239239450247,0.26962829028895563,0.6760914497320929,131,
16,0.6004322766570606,0.8565121412803532,0.017071087937863414,0.46755380823241743,0.9112834946565115,15,
3,0.6448748991121872,0.8565121412803532,0.010840660041874034,0.3672097572002758,0.9432918186937964,251,
6,2.901822173481699e-7,3.192004390829869e-6,0.674962860011025,0.5252989131837269,1.3699074264829223,973,
7,0.012993553585817889,0.07146454472199838,0.12644847069990559,0.5100545455521756,1.3125749583642679,267,
9,0.5955551106216839,0.8565121412803532,0.011906789237999982,0.37542813304261785,0.9724827219959697,407,
