pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.0439621591541458,0.18241392801251957,0.07993070157109763,0.3614526133858334,1.2185515379256506,399,
11,0.469726292507603,0.7828771541793383,0.02011196921226804,0.29404689882471857,0.9954372880166316,423,
12,0.8989397396322641,0.929399899142713,0.010131216746427455,0.2554486606828081,0.8757015512352956,515,
13,0.929399899142713,0.929399899142713,0.018884354720001682,-0.2589694011204093,-0.7914254226712419,88,
14,0.23670423876805843,0.47340847753611687,0.03447168100256922,0.3655477640249045,1.1109973106579851,136,
15,0.03439649781113196,0.18241392801251957,0.09630252295665434,0.4260794358197639,1.3243747503334604,167,
16,0.2058951018638925,0.47340847753611687,0.04454146094208508,-0.5477247597862052,-1.2219762682547188,17,
3,0.05472417840375587,0.18241392801251957,0.07334465138579484,0.37958675400806424,1.2375062457597075,261,
7,0.7444540478248344,0.929399899142713,0.013951851194277755,0.2750241699870979,0.9051064363963732,288,
9,0.6046070460704607,0.8637243515292296,0.0160745533459288,0.2809551275476054,0.9581898465494724,466,
