pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.2272,0.7085672885346858,0.04343799861964927,0.30251039110564604,1.0735048684644002,318,
11,0.6757126567844925,0.8446408209806157,0.02223612622874777,0.26471947625082526,0.940827166808398,321,
12,0.3413946935900446,0.7085672885346858,0.03498347974519467,0.2835007261662891,1.02702735649806,403,
13,0.5858326756116812,0.8369038223024017,0.02220417202951653,-0.3265385195583077,-0.93403756956112,67,
14,0.986478765949343,0.986478765949343,0.013918368406786286,-0.23159138573420696,-0.7028255017183637,97,
15,0.2334654704777801,0.7085672885346858,0.04065379152997851,0.3415614204200133,1.1011879960429771,127,
3,0.3542836442673429,0.7085672885346858,0.029261581188186534,-0.30395535507312493,-1.0306803861987595,251,
6,0.9078844652615145,0.986478765949343,0.01971067567339299,0.24168257399926701,0.9258463449444021,949,
7,0.16737907761529808,0.7085672885346858,0.05090474801220434,0.31691184291202806,1.1045746841879847,263,
9,0.5655026951019452,0.8369038223024017,0.025585486415433255,0.2681494650034598,0.9723628260799612,406,
