pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,9.651261922547671e-4,0.004825630961273836,0.47727081536286214,0.39711930390451555,1.4031150874237353,393,
11,2.6937530716107747e-4,0.0026937530716107747,0.49849310876659025,0.4113081507972177,1.453961707647093,395,
12,0.17247361572936243,0.28745602621560407,0.0392078588986076,0.30289339930902026,1.091786644223835,504,
13,0.5610951495690384,0.5610951495690384,0.02046671202383313,0.3178870833626189,0.9527897121431679,88,
14,0.07887832076090522,0.15775664152181043,0.0642148359994021,0.38963978736678956,1.2403351029910177,139,
15,0.07167235494880546,0.15775664152181043,0.06720778371599298,0.3806242215715219,1.2366606059995233,166,
16,0.4651791751183232,0.5610951495690384,0.02829369255600756,-0.4408647461071011,-0.9985196034827412,17,
3,0.29395452024403773,0.4199350289200539,0.04190889699821307,-0.2967120937014424,-1.0488263309247794,260,
7,0.014984450098953916,0.049948166996513055,0.19858448696990452,-0.36005026286689323,-1.2878435494285319,287,
9,0.5605440187189237,0.5610951495690384,0.018301841113991746,0.27134691011586654,0.9710639842679972,460,
