pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.006666666666666667,0.01353558926487748,0.2972329219997305,0.34706504838518965,1.2885991042645688,405,
11,0.006316945893985169,0.01353558926487748,0.30377943455118267,0.34853109598931126,1.2892431116262395,390,
12,0.023221634332745444,0.038702723887909074,0.16219053457684138,0.31555879887629784,1.1921621271220486,510,
13,0.6720749954930593,0.7178396072013093,0.01871511489248614,-0.2988268510686006,-0.8988037075208172,92,
14,0.00676779463243874,0.01353558926487748,0.269842314478839,0.4371092785830011,1.4621820334273052,148,
15,2.4205039451249955e-5,2.4205039451249955e-4,0.5756102610711286,0.49740331136999205,1.6977247794954162,177,
16,0.1267689854494718,0.18109855064210256,0.05538086661730362,0.5998117961178562,1.3301270432260321,16,
3,0.7178396072013093,0.7178396072013093,0.016324090843550226,-0.26856404254564126,-0.915119552482373,260,
7,1.2749343810542838e-4,6.374671905271419e-4,0.5188480777437918,-0.4549832361292199,-1.5650529457883195,290,
9,0.23333333333333334,0.2916666666666667,0.03409615515039353,-0.30004278682798674,-1.0710114247476397,467,
