pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.21735087020061114,0.5433771755015279,0.03262656646948858,0.33241743371994836,1.0822693348512455,441,
11,0.03056539420175784,0.1018846473391928,0.09350927417824274,0.37337174850143384,1.2224778199209438,476,
12,0.595534453997177,0.9818674800881206,0.015504711399028865,0.2912667876275936,0.965014075105163,590,
13,0.9114212475078325,0.9818674800881206,0.021033377163281866,-0.2687883501501589,-0.8175550361333122,108,
14,0.9488916256157636,0.9818674800881206,0.02161743981133907,-0.25581134122604876,-0.8209504009158167,171,
15,0.005569397625677854,0.02784698812838927,0.23514199556110812,0.4663756484363384,1.4190686351255488,196,
16,0.9818674800881206,0.9818674800881206,0.01229360999029035,0.2650239781408905,0.5589477098000234,19,
3,0.47475465794339355,0.9495093158867871,0.020383931394345228,0.31736572097527693,0.9916654015308974,262,
7,0.002028770373020195,0.02028770373020195,0.4317076958033464,-0.4117226307490691,-1.3971325088352606,296,
9,0.9269311064718163,0.9818674800881206,0.009213014109477112,0.2638303806860332,0.8656331252672785,492,
