pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.18363053496293327,0.6733119615307553,0.030457871367450866,0.42332825572441146,1.1089558033257483,358,
11,1.8314823215755815e-5,2.0146305537331396e-4,0.5756102610711286,0.5484624976442928,1.438168594471684,377,
12,0.6795718287314926,0.9344112645058023,0.009914390882147014,0.3626423873848139,0.9527066788599081,470,
13,0.992462311557789,0.992462311557789,0.04927662719906588,-0.211174712387519,-0.7111578212627446,81,
14,0.9029014350057609,0.992462311557789,0.005774567782656791,0.30056995139613285,0.7599415515713878,122,
15,0.8706585592084922,0.992462311557789,0.006185649515649086,0.3122226224340181,0.7978205980196872,147,
16,0.45457007447528774,0.7143244027468807,0.020297154879813605,0.5101176717716035,1.0277717877083519,18,
3,0.018903971845148314,0.10397184514831573,0.10436705304552474,0.4901204405466963,1.2762183432635226,256,
6,0.40855914408559146,0.7143244027468807,0.017358749948450575,0.3852935228864519,1.017933040017117,997,
7,0.24651069384476354,0.6779044080730997,0.025295342267433775,0.41976329520731326,1.0948919178790806,279,
9,0.39467627339137396,0.7143244027468807,0.01787934251754099,0.39282100244416257,1.0312640567943687,447,
