pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.36871449610772145,0.7374289922154429,0.019641454969905082,-0.32510283522477706,-1.0422545742659068,386,
11,0.9976021684737281,0.9976021684737281,0.0030653750914512883,-0.22246472612797058,-0.7161067498931816,419,
12,0.997226217382371,0.9976021684737281,0.002510764717326239,-0.22695879451028922,-0.736308717824627,526,
13,0.0014001411958537622,0.014001411958537623,0.45505986738722953,-0.5597115060693946,-1.6107678017144396,96,
14,0.7634874759152216,0.9976021684737281,0.010963167318295507,-0.2877277957733659,-0.8570764245413371,132,
15,0.8873134328358209,0.9976021684737281,0.03928269893727434,0.23738205631513803,0.8762110357525724,174,
16,0.9723526343244653,0.9976021684737281,0.01871511489248614,0.24645168568617853,0.5876413460431515,16,
3,0.2579582875960483,0.6448957189901207,0.026033649526476986,-0.348922699321977,-1.0967543586295412,258,
7,0.007921006944444444,0.039605034722222224,0.16881930001783912,-0.4296526170953469,-1.3586829983906834,287,
9,0.09906832298136646,0.33022774327122156,0.04436101246920242,-0.3596858555397356,-1.162342005568457,468,
