pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.020723167071602114,0.07493388186893918,0.11914593408036928,-0.37889877082388684,-1.2848152919021512,334,
11,0.3656236605229318,0.5582975597438076,0.024604571182951337,-0.304140072935599,-1.0316195599972102,335,
12,0.9882206208425721,0.9882206208425721,0.009152603260519128,-0.2327734953931227,-0.8029910965990005,417,
13,0.5075290896646133,0.6344113620807666,0.022220138710215737,-0.33800873808949394,-0.969226654538937,77,
14,0.5873722387075503,0.652635820786167,0.01939374716381635,-0.3095247921112527,-0.9350413934877748,110,
15,0.3908082918206653,0.5582975597438076,0.025453399475590274,-0.32930647853289863,-1.0256445146760542,141,
3,0.11373390557939914,0.22746781115879827,0.0735499839648035,0.32063064949769293,1.1392327713592485,255,
6,0.08414438832080819,0.21036097080202046,0.05330570179080627,-0.3091832715614373,-1.1230614206931182,972,
7,0.02248016456068175,0.07493388186893918,0.11593164274902767,-0.3906558435168944,-1.3033362336032448,277,
9,3.733774847720589e-5,3.733774847720589e-4,0.557332238758646,-0.4443650150432565,-1.5334067598393515,418,
