pathway,pval,padj,log2err,ES,NES,size,leadingEdge
10,0.9603208104685521,0.9603208104685521,0.015791374630197936,-0.23289459132868418,-0.8726420594053486,467,
11,0.24878972847821512,0.31380554500569696,0.0394145411934656,-0.2798179368716044,-1.0519635430848255,489,
12,0.8451588358379304,0.939065373153256,0.01613649595112969,0.24260098001180372,0.9162179648004656,616,
13,0.02100585740254494,0.07001952467514981,0.14107289711700427,-0.42384732441191697,-1.3695785326610206,108,
14,4.163880522668188e-5,4.1638805226681876e-4,0.557332238758646,0.49771784921501433,1.680930411894321,174,
15,0.007956530176596158,0.03978265088298079,0.22623238004642038,0.4034770343724411,1.3870044367578689,201,
16,0.08534906588003933,0.21337266470009833,0.0677730323030541,-0.5890728400139891,-1.3727901535892235,19,
3,0.16496237700173644,0.2749372950028941,0.0471979591200671,0.31566833108712733,1.1153625336719937,263,
7,0.14027149321266968,0.2749372950028941,0.05334765892179997,-0.31084276927740623,-1.1220493737381634,296,
9,0.25104443600455756,0.31380554500569696,0.03697131776824693,0.2834025680041253,1.0544906461100327,496,
