pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.00874834195446769,0.0962317614991446,0.3807304007227924,-0.22910566228487428,-1.5657929437592704,84,
10,0.804341852157186,0.8847760373729047,0.012142913104369692,0.17166608864088095,0.7430388738116169,32,
11,0.3905526817315546,0.6137256427210144,0.02274793187652419,0.24079439692240256,1.058097746959223,34,
12,0.2746042670337233,0.5034411562284927,0.04900755275729816,-0.2311884527132163,-1.1395763753027595,27,
2,0.15828402366863906,0.4352810650887574,0.03589878500722382,0.21943351752256446,1.2348681824506234,126,
4,0.6636519188462479,0.8847760373729047,0.013236994019644392,0.16760228218144124,0.8700412604783168,75,
5,0.15810725552050472,0.4352810650887574,0.0381266974919746,0.2581143183863664,1.2775167993252636,58,
6,0.9196242171189979,0.9196242171189979,0.031200359814268695,-0.10712146168327051,-0.7053291301474749,70,
7,0.13363469416584264,0.4352810650887574,0.04464544131395344,0.3275221757987831,1.3420486885123941,26,
8,0.8009194910723831,0.8847760373729047,0.008351127949977511,0.13596809846626987,0.810390814437839,214,
9,0.21741417861370513,0.47831119295015134,0.03242531173666735,0.26174132988666793,1.2163692882815433,43,
