pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.07874293785310735,0.4155925668557082,0.095636421370719,-0.13981068736425503,-1.4446681795926106,77,
10,0.22486814767460445,0.4155925668557082,0.03566083251120444,0.21504487080876034,1.2074664644431456,26,
11,0.24242899733249648,0.4155925668557082,0.033756095256854864,0.19518092690443978,1.1892613623336432,31,
12,0.02372791985235961,0.2847350382283153,0.15181288128745332,-0.2957928461796979,-1.7146654871555433,23,
2,0.42887249736564803,0.4910112212431095,0.02076566323373892,0.09777229565451917,1.0206018398314918,129,
3,0.23362112747587607,0.4155925668557082,0.04533719316522172,-0.2362554332430369,-1.1853366999088333,17,
4,0.7905614881157423,0.7905614881157423,0.02643833789493013,-0.07638171843964897,-0.7677109417681376,73,
5,0.45009361947285037,0.4910112212431095,0.021401358830179948,0.12503808852126752,0.994038163989097,60,
6,0.1332886805090422,0.4155925668557082,0.07090852647403903,-0.13433994114812128,-1.3217166994816036,69,
7,0.369769291964996,0.4910112212431095,0.026223346254918074,0.18489597736250396,1.0580678754040067,27,
8,0.19549616431576342,0.4155925668557082,0.033310848237735224,0.10106681736261947,1.2491561727758018,231,
9,0.4275022013501614,0.4910112212431095,0.022505702119739537,0.13471859257997476,1.0098254278040395,51,
