pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.31433143314331435,0.8644114411441145,0.021312027922152418,0.2577085439829516,1.0751880203012727,88,
10,0.6160048377343278,0.9214453076828216,0.01150823560301063,0.24842314973355728,0.940531795386983,36,
11,0.07450061149612719,0.40975336322869954,0.05139174948307513,0.3640780172000896,1.3233023496005503,28,
12,0.5673795149902794,0.9214453076828216,0.012933172732374923,0.26705811441782745,0.9572770500299728,26,
2,0.0010768852432872765,0.011845737676160041,0.45505986738722953,0.3222866865448478,1.3974212471034175,162,
4,0.4087226167850355,0.8991897569270783,0.017358749948450575,0.25137580717262853,1.0360223608985093,76,
5,0.2623787136140842,0.8644114411441145,0.024197765037610505,0.269001512831419,1.104000682241082,72,
6,0.9275057574847302,0.9897010298970103,0.004072187361503122,0.18506087589650633,0.7453495534918925,60,
7,0.6919041250900113,0.9214453076828216,0.010067161707081475,0.2501306656216149,0.8833867288801965,24,
8,0.9897010298970103,0.9897010298970103,0.0014717008423638842,0.16273051602874145,0.711442416334592,194,
9,0.7539097971950358,0.9214453076828216,0.00839332800588645,0.2280584057543128,0.8568094386024553,34,
