pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.10870654243061817,0.36235514143539393,0.041365084549852923,0.3306677920375805,1.2592609791167966,53,
10,0.7796610169491526,0.8662900188323918,0.008131219851740293,0.2346072184483603,0.7985945878857679,24,
11,0.2688679245283019,0.5377358490566038,0.13464697390437824,-0.23104707942080766,-1.166703745485688,20,
12,0.26146645865834633,0.5377358490566038,0.0248987847007365,0.35085996626157995,1.1632478465466571,21,
2,0.04939506049395061,0.29932588791628933,0.0633201262592919,0.2988436602695548,1.2465629788318766,177,
4,0.34906509349065096,0.5458180027232958,0.019702001726547395,0.2627417847083184,1.0641533987822407,108,
5,0.4595378613584075,0.5744223266980094,0.015652005969508127,0.26045126697480786,1.0214477497565062,71,
6,0.05986517758325787,0.29932588791628933,0.05738391640572296,0.36448228854102555,1.3504060095331138,42,
8,0.9184081591840816,0.9184081591840816,0.004300124219445825,0.189557190797786,0.7805014816393787,140,
9,0.38207260190630704,0.5458180027232958,0.018556053367267684,0.30091755917631596,1.070509186682533,31,
