pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.004909836517856376,0.054008201696420136,0.40701791892395395,-0.21999238301362065,-2.077855585892179,72,
10,0.03578000408914332,0.09839501124514413,0.10825644000893633,0.27972662343984833,1.6458667614718665,25,
11,0.23528196653583971,0.4313502719823728,0.040249734642366516,0.1959519185555717,1.1944401011547,27,
12,0.5559655596555966,0.6174580723378461,0.02365336041162802,0.16388984418125596,0.9124246690210216,22,
2,0.5613255203071328,0.6174580723378461,0.02326459263003914,0.07455270187115626,0.9031154545473237,131,
4,0.06728492501973166,0.14802683504340966,0.0768410915258218,-0.1508122407147118,-1.494435417901434,81,
5,0.029197080291970802,0.09839501124514413,0.11791011662349678,-0.1821870628948217,-1.674524600731387,68,
6,0.013286999182338511,0.07307849550286181,0.17905449926999345,0.1977035358077724,1.8265975487598178,67,
7,0.9788202692003167,0.9788202692003167,0.014588344905958728,-0.10185185185185185,-0.5338860925119562,20,
8,0.3035822707953855,0.4770578541070344,0.034349897500454384,0.07760347769769727,1.1155063422785403,213,
9,0.48519736842105265,0.6174580723378461,0.025961440532813976,0.1553952723528924,0.9659805790299839,28,
