pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.9946926138876603,0.9946926138876603,0.01001920339205252,0.09583154312050512,0.5131760785815477,98,
10,0.12589204025617567,0.25178408051235135,0.053097257605142945,0.3620610952365936,1.3601120478531756,20,
11,0.005097556688345931,0.031399521531100476,0.269842314478839,0.45105922525493064,1.856261596170176,28,
2,0.009458297506448839,0.031527658354829464,0.1776735264392179,0.29173273674339073,1.5997286943606734,112,
4,0.0062799043062200955,0.031399521531100476,0.31827967504043686,-0.27282078718824654,-1.6200549547057854,88,
5,0.21094927172275238,0.31929347826086957,0.047656785478466246,-0.2289184472292771,-1.184906182217934,49,
6,0.7221052631578947,0.8023391812865497,0.025669630587903003,-0.1456650275176446,-0.8691451666317769,90,
7,0.6436093824796554,0.8023391812865497,0.02379176981813069,-0.1882351157807269,-0.8769091275917196,34,
8,0.06669712197350389,0.1667428049337597,0.11872977154195252,-0.18402668013061166,-1.2754170834268745,224,
9,0.2235054347826087,0.31929347826086957,0.03706834146874861,0.27110707987067,1.2009676050189402,38,
