pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.2864003492687186,0.38186713235829145,0.0371333747861846,0.1602570419889105,1.1384330260816484,37,
10,0.004178019981834696,0.034368803701255786,0.30377943455118267,-0.2677259954529828,-2.0791478712999054,49,
11,0.011552346570397111,0.046209386281588445,0.1804678930799227,-0.2287768472244082,-1.9002041117117405,57,
12,0.08869412795793163,0.17738825591586327,0.06252454095011548,-0.14983468205026643,-1.444803662940014,82,
13,0.9262417395011725,0.9262417395011725,0.0164607068243181,0.13313890452877086,0.6191690211038436,15,
14,0.6230175739391342,0.6796555352063282,0.022538453198304498,0.16558637893242323,0.8668396592265071,19,
2,0.40115718418514945,0.48138862102217933,0.03229662732836582,0.08814118755805012,1.0306303749001786,118,
4,0.08540925266903915,0.17738825591586327,0.07224381599506118,0.17665608116902975,1.4433406224651515,50,
5,0.005728133950209297,0.034368803701255786,0.2853133921438723,0.25360935738819723,1.9987128847655047,46,
6,0.13317100580633076,0.19975650870949613,0.052166230878795496,-0.24572113543947371,-1.3467492358009454,22,
8,0.058394160583941604,0.17518248175182483,0.08909613544959082,0.16899569432421024,1.5358062434227366,64,
9,0.12733878292461398,0.19975650870949613,0.05256552988825168,-0.17892876520960158,-1.36877179591641,47,
