pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.039784413926062925,0.2188142765933461,0.3217759180753611,-0.12921267483025725,-1.4531812004123585,119,
10,0.2782520066250478,0.6121544145751052,0.02729651069859565,0.27055642336010544,1.1550495239125467,20,
11,0.9911417322834646,0.9911417322834646,0.02873291589127987,-0.09655966061733304,-0.5460970601963782,22,
12,0.9196075933239903,0.9911417322834646,0.00895832652161287,0.1481606578731235,0.632522027064005,20,
2,1.4877327752101221e-9,1.6365060527311342e-8,0.7881868108002371,0.33013862763322543,2.404043540179914,221,
4,0.07840425531914894,0.2874822695035461,0.05116542000133411,0.21968976203602342,1.3890512520286138,81,
5,0.27538155275381554,0.6121544145751052,0.025058582113271482,0.1975875816004229,1.1524090791831476,57,
6,0.6106074342701723,0.8610436893203884,0.0133494006158352,0.16348946298159628,0.9012748861708092,46,
7,0.9672447013487476,0.9911417322834646,0.008264507631040866,0.13214045930089274,0.5550285618349529,19,
8,0.6262135922330098,0.8610436893203884,0.12644847069990559,-0.07543652851903054,-0.9235819175576451,161,
9,0.5087572977481234,0.8610436893203884,0.03871192380368308,-0.1985018540541361,-0.9592756866063323,16,
