pathway,pval,padj,log2err,ES,NES,size,leadingEdge
2,0.003527664314890457,0.016578249336870028,0.3350685587170139,-0.4063999477633811,-1.8496568731833622,40,
4,0.01574056514318225,0.026234275238637084,0.15817799958919573,-0.4053387224739961,-1.7068613007906595,29,
5,0.047726341663252764,0.059657927079065955,0.09350927417824274,0.41720455707833953,1.5482906006632813,18,
6,0.683083511777302,0.683083511777302,0.01962421055147061,-0.21535213830751884,-0.8247091667611204,21,
8,0.006631299734748011,0.016578249336870028,0.26521689377999697,0.3464393551197104,1.7597035057105141,55,
