pathway,pval,padj,log2err,ES,NES,size,leadingEdge
1,0.09817232375979112,0.2699738903394256,0.04480261179995763,0.3425504263901157,1.3404616377939385,61,
10,0.045701581027667984,0.16757246376811594,0.07365326681848156,0.5006193970442457,1.5372927164090393,16,
11,0.5650381107084843,0.9980994298289487,0.015880825109464227,0.30663905894745525,0.9253794054677265,15,
12,0.044444444444444446,0.16757246376811594,0.18647262923999633,-0.3112815520699864,-1.5390419830462336,24,
2,2.2330752238273505e-10,2.4563827462100857e-9,0.826657301178302,0.5067173734635481,2.103202021171125,147,
4,0.9358753919287954,0.9980994298289487,0.004101898723091565,0.15850616789261038,0.6469723998081998,99,
5,0.8605220228384992,0.9980994298289487,0.00620449978697512,0.18164051801811848,0.7344754272604685,87,
6,0.9794676021460998,0.9980994298289487,0.00333737673803041,0.1307841313273873,0.5200398048542889,72,
7,0.9874213836477987,0.9980994298289487,0.041068366529457286,-0.10122237098249413,-0.5415042454637853,30,
8,0.9980994298289487,0.9980994298289487,6.926546132925114e-4,0.11560305836242546,0.4854850524844705,212,
9,0.9465631679604005,0.9980994298289487,0.006265616292092374,0.1581358438890934,0.5577691998810501,30,
